Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,Toyota,Sequoia,2WD,Hybrid 3.4L V6 (SIDI & PFI; Hybrid),3.4L V6,,Automatic (S10),Rear-Wheel Drive,Regular Gasoline,Standard Sport Utility Vehicle 2WD,6,3.4,21,24,22,,,,,
2024,Toyota,Sequoia,4WD,Hybrid 3.4L V6 (SIDI & PFI; Hybrid),3.4L V6,,Automatic (S10),Four-Wheel Drive,Regular Gasoline,Standard Sport Utility Vehicle 4WD,6,3.4,19,22,20,,,,,
