Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2013,Jaguar,XJL,FFV,FFV 5.0L V8 (SIDI; FFV),5.0L V8 Turbo,Turbocharged,Automatic (S8),Rear-Wheel Drive,Premium Gasoline / E85,Large Cars,8,5.0,16,24,19,,,,,
2013,Jaguar,XJL,FFV,FFV 5.0L V8 (SIDI; FFV),5.0L V8 Turbo,Turbocharged,Automatic (S8),Rear-Wheel Drive,Premium Gasoline / E85,Large Cars,8,5.0,15,23,18,,,,,
