Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2013,Ferrari,FF,FF,6.3L V12 (SIDI;),6.3L V12 Twin Turbo,Twin Turbocharged,Automatic (AM7),Four-Wheel Drive,Premium Gasoline,Midsize Cars,12,6.3,11,17,13,,,,,
2013,Ferrari,FF,FF,6.3L V12 (SIDI; with Stop-Start Option),6.3L V12 Twin Turbo,Twin Turbocharged,Automatic (AM7),Four-Wheel Drive,Premium Gasoline,Midsize Cars,12,6.3,11,17,13,,,,,
