Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2023,Mercedes,GLC-Class,Wikidata (linked database),,,,Titles on Wikipedia are case sensitive except for the first character; please check alternative capitalizations and consider adding a redirect here to the correct title.,"With three trim levels - the GLC 300, GLC300 4Matic and AMG GL 43- to choose fro","With three trim levels - the GLC 300, GLC300 4Matic and AMG GL 43- to choose from at varying price points, buyers are presented with a special balance of power output options alongside cost.","Learn about the all-new 2023 Mercedes-Benz GLC 300, which is available with rear-wheel dri","Learn about the all-new 2023 Mercedes-Benz GLC 300, which is available with rear-wheel drive (RWD) or all-wheel drive (AWD)."
,,,"If a page was recently created here, it may not be visible yet because of a delay in updating the database; wait a few minutes or try the purge function.",,,,,Select up to 3 trims below to compare some key specs and options for the 2023 Me,Select up to 3 trims below to compare some key specs and options for the 2023 Mercedes-Benz GLC-Class.,State-of-the-art plug-in hybrid engines and innovative assistance systems make it the idea,"State-of-the-art plug-in hybrid engines and innovative assistance systems make it the ideal choice, whatever you're planning."
,,,,,,,,Latest technology in the 2023 Mercedes-Benz GLC-Class SUV: Compare all specifica,"Latest technology in the 2023 Mercedes-Benz GLC-Class SUV: Compare all specifications and configurations of the 2023 Mercedes-Benz GLC-Class SUV, special features and options, and check out specs ...",,
,,,,,,,,"Mercedes-Benz reserves the right to make changes at any time, without notice, to","Mercedes-Benz reserves the right to make changes at any time, without notice, to colors, materials, equipment, special specifications and models.",,
,,,,,,,,Pricing may not yet be finalized for some models or options.,Pricing may not yet be finalized for some models or options.,,
,,,,,,,,2023 Mercedes-Benz GLC-Class Configurations Select up to 3 trims below to compar,2023 Mercedes-Benz GLC-Class Configurations Select up to 3 trims below to compare some key specs and options for the 2023 Mercedes-Benz GLC-Class.,,
