Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2013,Ferrari,458 Spider,458 Spider,4.5L V8 (SIDI;),4.5L V8 Twin Turbo,Twin Turbocharged,Automatic (AM7),Rear-Wheel Drive,Premium Gasoline,Two Seaters,8,4.5,13,17,14,,,,,
2013,Ferrari,458 Spider,458 Spider,4.5L V8 (SIDI; with Stop-Start Option),4.5L V8 Twin Turbo,Twin Turbocharged,Automatic (AM7),Rear-Wheel Drive,Premium Gasoline,Two Seaters,8,4.5,13,17,15,,,,,
