Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2003,Subaru,Baja,[Brochure Summary],,,,,,,,,,,,,,,,leather-trimmed; Leather-Trimmed seating; leather-trimmed; Leather-Trimmed seating,[Brochure] leather-trimmed; Leather-Trimmed seating | [Brochure] leather-trimmed; Leather-Trimmed seating
