Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2005,Subaru,Impreza,[Brochure Summary],,,,,,,,,,,,,,,,4-speaker; 6-speaker system; 4-speaker; 6-speaker system,[Brochure] 4-speaker; 6-speaker system | [Brochure] 4-speaker; 6-speaker system
