Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2023,Subaru,Legacy,"BG=Step-roof Wagon; North America 1996–1999 (Outback trim with raised roof), Japan 1993–1997","Layout Front-engine, front-wheel-drive (1989–1999)",,,"Japanese-spec vehicles with the twin turbo had a choice of manual or semi-automatic transmission called SportShift, that allowed the driver to push the automatic gearshift selector to the left, and then allow the driver to shift the automatic like a manual transmission.",Engines and drivetrain,,,,,,,,"The 2005 model year Legacy for the US market was offered in 2.5i, 2.5i Limited, 2.5GT, and 2.5GT Limited. All trim levels were available as Sedan and Wagon. For 2006, the regular GT was dropped, and the 2.5i Special Edition was added into the line up.","The maker's flagship car, it is unique in its class for offering all-wheel drive","The maker's flagship car, it is unique in its class for offering all-wheel drive as a standard feature, and Subaru's traditional boxer engine.",Harman Kardon audio | Leather-trimmed; Nappa; leather-trimmed seating,[Brochure] Harman Kardon audio | Leather-trimmed; Nappa; leather-trimmed seating
,,,Subaru Legacy 3.6R Limited with EyeSight technology cameras next to rear view mirror (US),"The Sport and Touring XT use the FA24F direct-injection turbocharged engine with 260 hp @ 5,600 rpm and 277 lb-ft @ 2,000 - 4,800 rpm. The Base, Premium and Limited use the FB25 2.5-litre DOHC engine with 182 HP @ 5,800 RPM and 176 lb-ft @ 4,400 RPM (starting with the 2024 year).",,,,,,,,,,,,,JDM market GTs equipped with the DOHC EJ20T (the most powerful variant offered),"JDM market GTs equipped with the DOHC EJ20T (the most powerful variant offered) had additional options such as leather interior, climate control air conditioning, electric seats and keyless entry via entering a code via the driver's door handle.",Harman Kardon audio | Leather-trimmed; Nappa; leather-trimmed seating,[Brochure] Harman Kardon audio | Leather-trimmed; Nappa; leather-trimmed seating
,,,"In the USA, there are 5 Legacy trims: Base, Premium, Limited, Sport, and Touring XT.",Subaru Legacy RS Turbo,,,,,,,,,,,,,Driver's side airbags were an option midway through the 1992 model year and beca,Driver's side airbags were an option midway through the 1992 model year and became standard in 1993.,Harman Kardon audio | Leather-trimmed; Nappa; leather-trimmed seating,[Brochure] Harman Kardon audio | Leather-trimmed; Nappa; leather-trimmed seating
,,,,,,,,,,,,,,,,,It also featured Leather seats and door inserts along with a MOMO sports leather,It also featured Leather seats and door inserts along with a MOMO sports leather steering wheel and 16 in BBS alloy wheels as standard equipment.,,
,,,,,,,,,,,,,,,,,In the US market the third generation Legacy went on sale with the 2.5 L EJ251 E,In the US market the third generation Legacy went on sale with the 2.5 L EJ251 Engine standard.,,
,,,,,,,,,,,,,,,,,The engine now met California's LEV emission standard.,The engine now met California's LEV emission standard.,,
,,,,,,,,,,,,,,,,,Due to advancements in turbocharger technology and tightening emission standards,"Due to advancements in turbocharger technology and tightening emission standards, the twin-turbo setup was dropped from the lineup.",,
,,,,,,,,,,,,,,,,,The GT Spec B had an optional 6 speed transmission.,The GT Spec B had an optional 6 speed transmission.,,
,,,,,,,,,,,,,,,,,Both models featured Bilstein suspension as standard.,Both models featured Bilstein suspension as standard.,,
,,,,,,,,,,,,,,,,,"For the 2014 model year, the EyeSight driver safety aid has been installed optio","For the 2014 model year, the EyeSight driver safety aid has been installed optionally on all international Legacy and Outback vehicles.",,
,,,,,,,,,,,,,,,,,"The North American PZEV Legacy 2.5i continues to be available in all 50 states,","The North American PZEV Legacy 2.5i continues to be available in all 50 states, unlike other manufacturers who only sell PZEV certified vehicles in states that have adopted California emission standards.",,
,,,,,,,,,,,,,,,,,"""SI-Drive"" is standard equipment on all Japanese-spec vehicles, and both the Aus","""SI-Drive"" is standard equipment on all Japanese-spec vehicles, and both the Australian 2.5GT and the 3.6R sedan, but not in North America.",,
,,,,,,,,,,,,,,,,,SI-Drive is standard on the international Outback with the EZ36 except North Ame,SI-Drive is standard on the international Outback with the EZ36 except North America.,,
,,,,,,,,,,,,,,,,,"The European and UK Legacy EE20 diesel, the EJ20 and the EJ25 gasoline engines a","The European and UK Legacy EE20 diesel, the EJ20 and the EJ25 gasoline engines are Euro5 emission standard compliant.",,
,,,,,,,,,,,,,,,,,"In terms of safety, there is a new optional facial recognition system which uses","In terms of safety, there is a new optional facial recognition system which uses cameras to warn the driver if the system detects that they are distracted or fatigued. The 2025 model introduces DriverFocus® Distraction Mitigation, a camera‑based system that monitors driver attention and issues alerts for fatigue or distraction.",,
,,,,,,,,,,,,,,,,,"1992 debuted the combination of experienced Group B, Pikes Peak International Hi","1992 debuted the combination of experienced Group B, Pikes Peak International Hillclimb, and WRC driver Ari Vatanen, paired with the up-and-coming Scottish driver Colin McRae for Subaru's WRC effort.",,
,,,,,,,,,,,,,,,,,A 1990 Legacy was the first Group N car to ever finish the WRC Safari Rally.,A 1990 Legacy was the first Group N car to ever finish the WRC Safari Rally.,,
,,,,,,,,,,,,,,,,,The Legacy was the only Group N car able to reach the finish and was in 8th plac,The Legacy was the only Group N car able to reach the finish and was in 8th place overall.,,
