Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2015,Subaru,Legacy,[Brochure Summary],,,,,,,,,,,,,,,,Harman Kardon audio | 4-speaker; 6-speaker system | Leather-trimmed seating; Harman Kardon audio | 4-speaker; 6-speaker system | Leather-trimmed seating,[Brochure] Harman Kardon audio | 4-speaker; 6-speaker system | Leather-trimmed seating | [Brochure] Harman Kardon audio | 4-speaker; 6-speaker system | Leather-trimmed seating
