Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2013,Subaru,XV Crosstrek,[Brochure Summary],,,,,,,,,,,,,,,,6-speaker system | Leather-trimmed seating; 6-speaker system | Leather-trimmed seating,[Brochure] 6-speaker system | Leather-trimmed seating | [Brochure] 6-speaker system | Leather-trimmed seating
