Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2016,Subaru,Impreza WRX,[Brochure Summary],,,,,,,,,,,,,,,,Harman Kardon audio | Leather-trimmed; leather-trimmed seating; Harman Kardon audio | Leather-trimmed; leather-trimmed seating,[Brochure] Harman Kardon audio | Leather-trimmed; leather-trimmed seating | [Brochure] Harman Kardon audio | Leather-trimmed; leather-trimmed seating
