Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Subaru,Legacy,"Wheelbase 108.3 in (2,750 mm)","Layout Front-engine, all-wheel-drive",,,Transmission Simulated 8-speed Lineartronic CVT,Drive All-wheel drive,,,,,,,,Predecessor Subaru Legacy (BN),90% of the components in the new FB25 are new compared to its predecessor. I,"90% of the components in the new FB25 are new compared to its predecessor. In terms of safety, there was a new optional facial recognition system which uses cameras to warn the driver if the system detects that they are distracted or fatigued. Model year changes 2023–2025 Subaru Legacy 2021: Rear Seat Reminder, Seat Belt Reminder detects passengers in the front and rear seats, and Steering Responsive LED headlights became standard on all trims. 2022: The Base trim became stan",Harman Kardon audio | Nappa seating,[Brochure] Harman Kardon audio | Nappa seating
,,,: The Sport model became standard with the 11.6-inch Multimedia Plus touchscreen and a Harmon Kardon sound system.,L 182 hp (136 kW; 185 PS) FB25 H4,,,,,,,,,,,,": The Limited model became standard with an 11.6-inch Multimedia Navigation system, DriverFocus Distraction Mitigation System, heated steering wheel, and powered moonroof.",The Sport trim became standard with a powered moonroof and equipped with safety,"The Sport trim became standard with a powered moonroof and equipped with safety features such as Blind-Spot Detection with Lane Change Assist, Rear Cross-Traffic Alert, and Reverse Automatic Braking. 2023: The Legacy received a refresh with exterior styling changes such as a redesigned front fascia with new headlights and foglights, a larger grille, and a new front bumper cover.",Harman Kardon audio | Nappa seating,[Brochure] Harman Kardon audio | Nappa seating
,,,": The Limited model became standard with an 11.6-inch Multimedia Navigation system, DriverFocus Distraction Mitigation System, heated steering wheel, and powered moonroof.",L 260 hp (194 kW; 264 PS) FA24F H4-T,,,,,,,,,,,,Kelley Blue Book's Lowest 5-Year Cost to Own: Mid-size SUV – 2-row (Outback),Legacy models equipped with the 11.6-inch Multimedia Plus touchscreen became sta,Legacy models equipped with the 11.6-inch Multimedia Plus touchscreen became standard with wireless compatibility for Android Auto and Apple CarPlay and integrated What3words (W3W) global location technology into its navigation system.,Harman Kardon audio | Nappa seating,[Brochure] Harman Kardon audio | Nappa seating
