Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2021,Audi,A7,quattro,Hybrid 3.0L V6 (SIDI; Mild Hybrid),3.0L V6 Turbo,Turbocharged,Automatic (AM-S7),All-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.0,22,29,24,,,,,
2021,Audi,A7,quattro,Plug-in Hybrid 2.0L I4 (SIDI; PHEV),2.0L I4,,Automatic (AM-S7),All-Wheel Drive,Premium Gasoline / Electricity,Midsize Cars,4,2.0,26,34,29,,,,,
