Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2000,Audi,TT Coupe,TT Coupe,1.8L I4,1.8L I4 Turbo,Turbocharged,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Minicompact Cars,4,1.8,19,29,23,,,,,
2000,Audi,TT Coupe,quattro,1.8L I4,1.8L I4 Turbo,Turbocharged,Manual 5-spd,All-Wheel Drive,Premium Gasoline,Minicompact Cars,4,1.8,18,26,21,,,,,
