Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2023,McLaren Automotive,Artura,Artura,Plug-in Hybrid 3.0L V6 (SIDI; PHEV),3.0L V6,,Automatic (AM-S8),Rear-Wheel Drive,Premium Gasoline / Electricity,Two Seaters,6,3.0,17,21,18,,,,,
