Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,Rivian,R1T,All-Terrain Dual Large (20in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,72,64,68,,,,,
2024,Rivian,R1T,All-Terrain Dual Max (20in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,78,67,73,,,,,
2024,Rivian,R1T,All-Terrain Dual Standard Plus (20in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,68,62,65,,,,,
2024,Rivian,R1T,All-Terrain Performance Dual Large (20in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,72,64,68,,,,,
2024,Rivian,R1T,All-Terrain Performance Dual Max (20in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,78,67,73,,,,,
2024,Rivian,R1T,All-Terrain Quad Large (20in),EV Electricity,EV Electricity,,Automatic (A1),All-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,65,60,63,,,,,
2024,Rivian,R1T,AT Performance Dual Standard Plus (20in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,68,62,65,,,,,
2024,Rivian,R1T,Dual Large (21in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,82,74,78,,,,,
2024,Rivian,R1T,Dual Large (22in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,80,71,76,,,,,
2024,Rivian,R1T,Dual Max (21in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,91,77,84,,,,,
2024,Rivian,R1T,Dual Max (22in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,84,72,78,,,,,
2024,Rivian,R1T,Dual Standard (21in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,78,71,75,,,,,
2024,Rivian,R1T,Dual Standard (22in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,74,66,70,,,,,
2024,Rivian,R1T,Dual Standard Plus (21in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,80,74,77,,,,,
2024,Rivian,R1T,Dual Standard Plus (22in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,76,68,72,,,,,
2024,Rivian,R1T,Performance Dual Large (21in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,82,74,78,,,,,
2024,Rivian,R1T,Performance Dual Large (22in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,80,71,76,,,,,
2024,Rivian,R1T,Performance Dual Max (21in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,91,77,84,,,,,
2024,Rivian,R1T,Performance Dual Max (22in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,84,72,78,,,,,
2024,Rivian,R1T,Performance Dual Standard Plus (21in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,80,74,77,,,,,
2024,Rivian,R1T,Performance Dual Standard Plus (22in),EV Electricity,EV Electricity,,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,76,68,72,,,,,
2024,Rivian,R1T,Quad Large (20in),EV Electricity,EV Electricity,,Automatic (A1),All-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,69,60,64,,,,,
2024,Rivian,R1T,Quad Large (21in),EV Electricity,EV Electricity,,Automatic (A1),All-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,76,69,73,,,,,
2024,Rivian,R1T,Quad Large (22in),EV Electricity,EV Electricity,,Automatic (A1),All-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,73,63,68,,,,,
