Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2005,Mazda,Tribute,[Brochure Summary],,,,,,,,,,,,,,,,leather-trimmed; Leather-trimmed seating; leather-trimmed; Leather-trimmed seating,[Brochure] leather-trimmed; Leather-trimmed seating | [Brochure] leather-trimmed; Leather-trimmed seating
