Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2005,Mazda,3,[Brochure Summary],,,,,,,,,,,,,,,,Bose audio | 6-speaker system | Leather-trimmed; leather-trimmed seating; Bose audio | 6-speaker system | Leather-trimmed; leather-trimmed seating,[Brochure] Bose audio | 6-speaker system | Leather-trimmed; leather-trimmed seating | [Brochure] Bose audio | 6-speaker system | Leather-trimmed; leather-trimmed seating
