Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1984,Dodge,Diplomat,Diplomat,5.2L V8 ((FFS)),5.2L V8,,Automatic 3-spd,,Regular Gasoline,Midsize Cars,8,5.2,14,18,15,,,,,
1984,Dodge,Diplomat,Diplomat,5.2L V8 ((GUZZLER)),5.2L V8,,Automatic 3-spd,,Regular Gasoline,Midsize Cars,8,5.2,12,15,13,,,,,
1984,Dodge,Diplomat,Diplomat,5.2L V8 ((FFS) CA model),5.2L V8,,Automatic 3-spd,,Regular Gasoline,Midsize Cars,8,5.2,14,18,15,,,,,
