Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,3.8L V6 ((GM-BUICK)),3.8L V6,,Automatic 3-spd,,Regular Gasoline,Midsize Cars,6,3.8,17,22,19,,,,,
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,Diesel 4.3L V6 ((DIESEL)) Diesel,4.3L V6,,Automatic 3-spd,,Diesel,Midsize Cars,6,4.3,21,28,23,,,,,
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,Diesel 4.3L V6 ((DIESEL)) Diesel,4.3L V6,,Automatic 4-spd,,Diesel,Midsize Cars,6,4.3,20,29,23,,,,,
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,5.0L V8 ((GM-OLDS)),5.0L V8,,Automatic 3-spd,,Regular Gasoline,Midsize Cars,8,5.0,15,20,16,,,,,
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,5.0L V8 ((GM-OLDS)),5.0L V8,,Automatic 4-spd,,Regular Gasoline,Midsize Cars,8,5.0,15,22,17,,,,,
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,Diesel 5.7L V8 ((350 V8) (DIESEL)) Diesel,5.7L V8,,Automatic 3-spd,,Diesel,Midsize Cars,8,5.7,18,25,21,,,,,
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,Diesel 5.7L V8 ((350 V8) (DIESEL)) Diesel,5.7L V8,,Automatic 4-spd,,Diesel,Midsize Cars,8,5.7,18,27,21,,,,,
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,3.8L V6 ((GM-BUICK) CA model),3.8L V6,,Automatic 3-spd,,Regular Gasoline,Midsize Cars,6,3.8,16,22,18,,,,,
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,Diesel 4.3L V6 ((DIESEL) CA model) Diesel,4.3L V6,,Automatic 4-spd,,Diesel,Midsize Cars,6,4.3,19,29,22,,,,,
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,5.0L V8 ((GM-OLDS) CA model),5.0L V8,,Automatic 3-spd,,Regular Gasoline,Midsize Cars,8,5.0,15,20,16,,,,,
1984,Oldsmobile,Cutlass Supreme,Cutlass Supreme,5.0L V8 ((GM-OLDS) CA model),5.0L V8,,Automatic 4-spd,,Regular Gasoline,Midsize Cars,8,5.0,14,21,16,,,,,
