Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2009,Pontiac,G8 Flyer,[Brochure Summary],,,,,,,,,,,,,,,,11-speaker; 7-speaker system; 11-speaker; 7-speaker system,[Brochure] 11-speaker; 7-speaker system | [Brochure] 11-speaker; 7-speaker system
