Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1989,Eagle,Premier,Premier,2.5L I4,2.5L I4,,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,4,2.5,19,28,22,,,,,
1989,Eagle,Premier,Premier,3.0L V6,3.0L V6,,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,6,3.0,16,25,19,,,,,
