Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2021,Karma,GS-6,(21-inch wheels),Plug-in Hybrid 1.5L I3 (SIDI; PHEV),1.5L I3,,Automatic (A1),Rear-Wheel Drive,Premium Gasoline / Electricity,Subcompact Cars,3,1.5,27,25,26,,,,,
2021,Karma,GS-6,(22-inch wheels),Plug-in Hybrid 1.5L I3 (SIDI; PHEV),1.5L I3,,Automatic (A1),Rear-Wheel Drive,Premium Gasoline / Electricity,Subcompact Cars,3,1.5,22,21,22,,,,,
