Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2010,Buick,LaCrosse,[Brochure Summary],,,,,,,,,,,,,,,,7-speaker; 11-speaker system; 7-speaker; 11-speaker system,[Brochure] 7-speaker; 11-speaker system | [Brochure] 7-speaker; 11-speaker system | [Backfilled from 2011]
