Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2004,Buick,Rainier,[Brochure Summary],,,,,,,,,,,,,,,,7-inch touchscreen | BOSE; Bose audio; 7-inch touchscreen | BOSE; Bose audio,[Brochure] 7-inch touchscreen | BOSE; Bose audio | [Brochure] 7-inch touchscreen | BOSE; Bose audio
