Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2025,Nissan,Rogue,"Wheelbase 105.9 in (2,690 mm)","Layout Front-engine, front-wheel-drive or all-wheel-drive",,,Transmission CVT,"The first-generation Rogue was available in three trim levels in the United States: S, SV and SL, available with front-wheel drive and all-wheel drive.",,,,,,,,Predecessor,"Early models include S and SV. 2011 Nissan Rogue S 2011 Nissan Rogue ""Krōm","Early models include S and SV. 2011 Nissan Rogue S 2011 Nissan Rogue ""Krōm"" rear view Nissan Rogue ""Krōm"" used as a Boro taxi in New York City Equipment The SV is available with an optional SL package, adding leather seats, touch screen navigation system and 18-inch alloy wheels, along with other premium features.",Bose audio,[Brochure] Bose audio
,,,"The first-generation Rogue was available in three trim levels in the United States: S, SV and SL, available with front-wheel drive and all-wheel drive.",Engine,,,"Changes to the 2012 Rogue includes new aluminum-alloy wheels design, sport mode to the CVT, one new exterior color (Graphite Blue), Around View Monitor for SL package, which creates a composite top-view of the vehicle's surrounding and displays it through a LCD monitor.","The Rogue platform placed surprisingly well in the Swedish Teknikens Värld Moose evasive maneuver test, managing an 84 km/h (52 mph) entry speed with the Qashqai and an 80 km/h (50 mph) entry speed with the AWD Rogue, scoring amongst and above many high end sports/supercars.",,,,,,,,"Changes to the 2012 Rogue includes new aluminum-alloy wheels design, sport mode to the CVT, one new exterior color (Graphite Blue), Around View Monitor for SL package, which creates a composite top-view of the vehicle's surrounding and displays it through a LCD monitor.","The Rogue Select was offered only in the S trim level, with AWD being an option.","The Rogue Select was offered only in the S trim level, with AWD being an option.",Bose audio,[Brochure] Bose audio
,,,"The SV is available with an optional SL package, adding leather seats, touch screen navigation system and 18-inch alloy wheels, along with other premium features.",Rogue Hybrid,,,Transmission,Nissan Rogue SV AWD (pre-facelift),,,,,,,,"The 2016 model comes with technology such as NissanConnect with Navigation, Siri Eyes Free and many other new features. Eight exterior colors are offered.","For the 2018 model year, Nissan decided to drop the third row option in favor of","For the 2018 model year, Nissan decided to drop the third row option in favor of optimizing interior passenger room and cargo utility space.",Bose audio,[Brochure] Bose audio
,,,"Wheelbase 106.5 in (2,705 mm)","On 17 November 2025, Nissan announced a plug-in hybrid variant of the Rogue, which is a rebadged fourth-generation Mitsubishi Outlander PHEV. Debuted at the 2025 LA Auto Show. It is planned to go on sale in North America in early 2026 for the 2026 model year.",,,,,,,,,,,,,ProPILOT Assist is an option on the SL trim. The optional 2-person 3rd row o,"ProPILOT Assist is an option on the SL trim. The optional 2-person 3rd row offered on the S and SV was discontinued, it was not available on the SL trim level or with the hybrid powertrain. Rogue Hybrid A hybrid Rogue debuted in January 2017, with limited availability for the 2017 model year.",Bose audio,[Brochure] Bose audio
,,,,,,,,,,,,,,,,,Availability and delivery times for particular models or equipment may vary.,Availability and delivery times for particular models or equipment may vary.,,
,,,,,,,,,,,,,,,,,"Specifications, options and accessories may differ in Hawaii, U.S.","Specifications, options and accessories may differ in Hawaii, U.S.",,
,,,,,,,,,,,,,,,,,"For additional information on availability, options or accessories, see your Nis","For additional information on availability, options or accessories, see your Nissan dealer or contact Nissan North ...",,
,,,,,,,,,,,,,,,,,"Nissan Nissan North North America, America, Inc., Inc., reserves reserves the th","Nissan Nissan North North America, America, Inc., Inc., reserves reserves the the right right to to make make changes, changes, at at any any time, time, without without prior prior notice, notice, in in prices, prices, colors, colors, materials, materials, equipment, equipment, specifications, specifications, and and models models and ...",,
,,,,,,,,,,,,,,,,,"Nissan North America, Inc., reserves the right to make changes, at any time, wit","Nissan North America, Inc., reserves the right to make changes, at any time, without prior notice, in prices, colors, materials, equipment, specifications, and models and to discontinue models or equi Standard equipment includes the features that come with this vehicle.",,
,,,,,,,,,,,,,,,,,Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,,,,,,,,,,,,,,,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,,,,,,,,,,,,,,,"2025 Nissan Rogue Specs, Features & Options Here's everything you need to know a","2025 Nissan Rogue Specs, Features & Options Here's everything you need to know about each trim in the 2025 Nissan Rogue lineup.",,
