Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,Authority control databases: National,,,,,,,,,,,,,,A viscous limited slip differential came standard on Canadian SE models equipped,"A viscous limited slip differential came standard on Canadian SE models equipped with the 5-speed manual (in the US, the VLSD was restricted to the Infiniti I30).",Bose audio,[Brochure] Bose audio
,,,,,,,,,,,,,,,,,"The automatic was a no cost option, which most Maximas were equipped with.","The automatic was a no cost option, which most Maximas were equipped with.",,
,,,,,,,,,,,,,,,,,Front seat-mounted side impact airbags were added as an option for 1998 and 1999,Front seat-mounted side impact airbags were added as an option for 1998 and 1999 SE and GLE models.,,
,,,,,,,,,,,,,,,,,The 1999 Nissan Maxima also saw some minor changes: an Anti-Theft Engine Immobil,"The 1999 Nissan Maxima also saw some minor changes: an Anti-Theft Engine Immobilizer was standard using a chip in the ignition key, as well as some minor body trims. The 1999 Maxima SE was also available with a Limited Package which consisted of Titanium tinted SE-Limited emblems on the front doors, titanium tinted trunk emblems, and titanium tinted 16"" alloy wheels.",,
,,,,,,,,,,,,,,,,,The interior gauge cluster was also titanium tinted and the optional leather sea,The interior gauge cluster was also titanium tinted and the optional leather seats were perforated and embossed with SE on the backrests.,,
,,,,,,,,,,,,,,,,,One version of the Cefiro (Brougham VIP spec) was sold in the US as the Infiniti,"One version of the Cefiro (Brougham VIP spec) was sold in the US as the Infiniti I30, yet the Cefiro had subtle differences including different fog light arrangements, one-piece headlights and a few assorted engine options (VQ20/25/30DE).",,
,,,,,,,,,,,,,,,,,"The A33b was offered in GXE (base), GLE (luxury, with 16 inch alloy wheels) and","The A33b was offered in GXE (base), GLE (luxury, with 16 inch alloy wheels) and SE trim levels, the latter offering a rear trunklid spoiler. For the 2001 model year, Nissan offered an SE model trim package commemorating the model's 20th anniversary.",,
,,,,,,,,,,,,,,,,,"The optional leather interior was perforated, unlike that in the regular SE.","The optional leather interior was perforated, unlike that in the regular SE.",,
,,,,,,,,,,,,,,,,,"Finally, the ""SE Comfort and Convenience Package"" included a sunroof and 17"" dar","Finally, the ""SE Comfort and Convenience Package"" included a sunroof and 17"" dark chrome alloy wheels.",,
,,,,,,,,,,,,,,,,,"For 2003, Nissan offered an option to SE trim, marketed as the Titanium Edition,","For 2003, Nissan offered an option to SE trim, marketed as the Titanium Edition, including gloss titanium color 6-spoke alloy wheels and titanium interior accents.",,
,,,,,,,,,,,,,,,,,"In the United States, the Meridian Edition option included heated front seats, s","In the United States, the Meridian Edition option included heated front seats, steering wheel and outside mirrors; the Leather Package included leather-appointed seats, 4-way power passenger's seat and power driver's seat with memory function and entry/exit feature (SE A/T, std.",,
,,,,,,,,,,,,,,,,,"Other options included Power Glass Sliding Sunroof with tilt (SE, GLE); front se","Other options included Power Glass Sliding Sunroof with tilt (SE, GLE); front seat side- impact supplemental air bags (SE, GLE); traction control system (SE automatic, GLE); helical limited-slip differential (SE manual); Bose audio system (SE, std.",,
,,,,,,,,,,,,,,,,,"In the US, it came with the VQ35DE, a DOHC V6 engine that produced 265 hp (198 k","In the US, it came with the VQ35DE, a DOHC V6 engine that produced 265 hp (198 kW) at 5,800 rpm, and 255 lb⋅ft (346 N⋅m) of torque at 4,400 rpm and a standard SkyView fixed glass paneled roof that ran down the center of the roof (from front to back) or an optional traditional style moonroof.",,
,,,,,,,,,,,,,,,,,"The sporty SE model came standard with 18 inch alloy wheels, P245/45R18 V-rated","The sporty SE model came standard with 18 inch alloy wheels, P245/45R18 V-rated tires, stiffer suspension, rear spoiler, and an optional 6-speed manual transmission.",,
,,,,,,,,,,,,,,,,,"The luxurious SL model came standard with 17 inch alloy wheels, P225/55R17 H-rat","The luxurious SL model came standard with 17 inch alloy wheels, P225/55R17 H-rated tires, wood interior trim, 6-disc CD changer, Bose stereo, leather seats, and HID headlights and optional heated front seats.",,
,,,,,,,,,,,,,,,,,Availability and delivery times for particular models or equipment m y vary.,Availability and delivery times for particular models or equipment m y vary.,,
,,,,,,,,,,,,,,,,,"Specifications, options and accessories may differ in Hawaii, U.S.","Specifications, options and accessories may differ in Hawaii, U.S.",,
,,,,,,,,,,,,,,,,,"For additional information on availability, options or accessories, see your Nis","For additional information on availability, options or accessories, see your Nissan dealer or contact Nissan North ...",,
,,,,,,,,,,,,,,,,,"reserves the right to changes, at any time, without prior notice, in prices, col","reserves the right to changes, at any time, without prior notice, in prices, colours, materials, equipment, specifications, and models and to discontinue models or equipment.",,
,,,,,,,,,,,,,,,,,"Due to product development and other pre- and post-production actual vehicle, ma","Due to product development and other pre- and post-production actual vehicle, materials and may vary from this Some vehicles shown with optional equipment.",,
,,,,,,,,,,,,,,,,,Research 2022 Nissan Maxima Sedan 4D SV V6 Price with Options.,Research 2022 Nissan Maxima Sedan 4D SV V6 Price with Options.,,
,,,,,,,,,,,,,,,,,"Jan 30, 2025The 2022 Nissan Maxima balances sporty and luxury elements to make a","Jan 30, 2025The 2022 Nissan Maxima balances sporty and luxury elements to make an intriguing large sedan with a high level of standard equipment.",,
,,,,,,,,,,,,,,,,,"Various trim levels provide customizable options for comfort and style, ensuring","Various trim levels provide customizable options for comfort and style, ensuring a premium driving experience.",,
