Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2005,ram,HD,[Brochure Summary],,,,,,,,,,,,,,,,Infinity audio | Leather-trimmed; Suede seating; Infinity audio | Leather-trimmed; Suede seating,[Brochure] Infinity audio | Leather-trimmed; Suede seating | [Brochure] Infinity audio | Leather-trimmed; Suede seating
