Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2016,Ram,HD,[Brochure Summary],,,,,,,,,,,,,,,,10-speaker system | Premium cloth; Leather-trimmed; premium cloth seating; 10-speaker system | Premium cloth; Leather-trimmed; premium cloth seating,[Brochure] 10-speaker system | Premium cloth; Leather-trimmed; premium cloth seating | [Brochure] 10-speaker system | Premium cloth; Leather-trimmed; premium cloth seating | [Backfilled from 2010]
