Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2003,Mitsubishi,Montero Sport,2WD,3.0L V6 (SOHC),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,6,3.0,16,21,18,,,,,
2003,Mitsubishi,Montero Sport,2WD,3.5L V6 (SOHC),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,6,3.5,15,20,17,,,,,
2003,Mitsubishi,Montero Sport,4WD,3.0L V6 (SOHC),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,3.0,15,19,17,,,,,
2003,Mitsubishi,Montero Sport,4WD,3.5L V6 (SOHC),Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,3.5,14,17,15,,,,,
