Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2026,Rivian,R1T,Dual Standard (22in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,92,77,85,,,,,
2026,Rivian,R1T,Dual Standard (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,85,72,79,,,,,
2026,Rivian,R1T,Dual Max (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,86,74,80,,,,,
2026,Rivian,R1T,Dual Max (22in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,93,80,87,,,,,
2026,Rivian,R1T,All-Terrain Dual Max (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,82,73,78,,,,,
2026,Rivian,R1T,Performance Dual Max (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,86,74,80,,,,,
2026,Rivian,R1T,Performance Dual Max (22in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,93,80,87,,,,,
2026,Rivian,R1T,All-Terrain Performance Dual Max (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,82,73,78,,,,,
2026,Rivian,R1T,Dual Large Plus (22in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,89,75,82,,,,,
2026,Rivian,R1T,All-Terrain Dual Large Plus (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,76,67,72,,,,,
2026,Rivian,R1T,Performance Dual Large Plus (22in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,89,75,82,,,,,
2026,Rivian,R1T,All-Terrain Performance Dual Large Plus (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,76,67,72,,,,,
2026,Rivian,R1T,Dual Large Plus (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,85,72,78,,,,,
2026,Rivian,R1T,Performance Dual Large Plus (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,85,72,78,,,,,
2026,Rivian,R1T,Tri Max (22in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,81,70,76,,,,,
2026,Rivian,R1T,All-Terrain Tri Max (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,72,63,68,,,,,
2026,Rivian,R1T,Dual Large (22in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,94,77,85,,,,,
2026,Rivian,R1T,Dual Large (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,85,72,79,,,,,
2026,Rivian,R1T,All-Terrain Dual Large (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,82,70,76,,,,,
2026,Rivian,R1T,Performance Dual Large (22in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,94,77,85,,,,,
2026,Rivian,R1T,Performance Dual Large (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,85,72,79,,,,,
2026,Rivian,R1T,All-Terrain Performance Dual Large (20in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,82,70,76,,,,,
2026,Rivian,R1T,Quad Max (22in UHP),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,75,67,71,,,,,
2026,Rivian,R1T,Quad Max (20in AT),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,71,63,67,,,,,
2026,Rivian,R1T,Quad Max (22in),EV Electricity,Automatic (A1),Four-Wheel Drive,Electricity,Standard Pickup Trucks 4WD,,,80,71,76,,,,,
