Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2001,Chrysler,Sebring,Sebring,2.4L I4,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.4,18,25,21,,,,,
2001,Chrysler,Sebring,Sebring,2.4L I4,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.4,20,27,23,,,,,
2001,Chrysler,Sebring,Sebring,3.0L V6,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,6,3.0,17,25,20,,,,,
2001,Chrysler,Sebring,Sebring,3.0L V6,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,6,3.0,18,26,21,,,,,
2001,Chrysler,Sebring,Sebring,3.0L V6,Automatic (S4),Front-Wheel Drive,Regular Gasoline,Compact Cars,6,3.0,17,25,20,,,,,
2001,Chrysler,Sebring,Convertible,2.7L V6,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,6,2.7,17,25,20,,,,,
2001,Chrysler,Sebring,Convertible,2.7L V6,Automatic (S4),Front-Wheel Drive,Regular Gasoline,Compact Cars,6,2.7,18,26,21,,,,,
2001,Chrysler,Sebring,4 Door,2.4L I4,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.4,18,28,21,,,,,
2001,Chrysler,Sebring,4 Door,2.7L V6,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,6,2.7,17,25,20,,,,,
2001,Chrysler,Sebring,4 Door,2.7L V6,Automatic (S4),Front-Wheel Drive,Regular Gasoline,Midsize Cars,6,2.7,18,26,21,,,,,
