Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Ford,Transit T150 Wagon,2WD FFV,FFV 3.5L V6 (SIDI & PFI; FFV),Automatic (S10),Rear-Wheel Drive,Regular Gasoline / E85,"Vans, Passenger Type",6,3.5,15,19,17,,,,,
2020,Ford,Transit T150 Wagon,4WD FFV,FFV 3.5L V6 (SIDI & PFI; FFV),Automatic (S10),All-Wheel Drive,Regular Gasoline / E85,"Vans, Passenger Type",6,3.5,14,19,16,,,,,
