Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2022,Mazda,MX-5,MX-5,2.0L I4 (SIDI),Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Two Seaters,4,2.0,26,34,29,,,,,
2022,Mazda,MX-5,MX-5,2.0L I4 (SIDI),Automatic (S6),Rear-Wheel Drive,Premium Gasoline,Two Seaters,4,2.0,26,35,30,,,,,
