Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2013,Scion,FR-S,FR-S,2.0L I4,Automatic (S6),Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,4,2.0,24,33,28,,,,,
2013,Scion,FR-S,FR-S,2.0L I4,Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,4,2.0,22,30,25,,,,,
