Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2012,Porsche,911,Speedster,3.8L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Two Seaters,6,3.8,19,26,21,,,,,
2012,Porsche,911,Carrera,3.6L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,19,27,22,,,,,
2012,Porsche,911,Carrera,3.6L V6 (SIDI),Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,18,25,21,,,,,
2012,Porsche,911,Carrera 4,3.6L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,18,26,21,,,,,
2012,Porsche,911,Carrera 4,3.6L V6 (SIDI),Manual 6-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,18,24,21,,,,,
2012,Porsche,911,Carrera 4 Cabriolet,3.6L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,18,26,21,,,,,
2012,Porsche,911,Carrera 4 Cabriolet,3.6L V6 (SIDI),Manual 6-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,18,25,21,,,,,
2012,Porsche,911,Carrera 4 Targa,3.6L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,18,26,21,,,,,
2012,Porsche,911,Carrera 4 Targa,3.6L V6 (SIDI),Manual 6-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,18,25,21,,,,,
2012,Porsche,911,Carrera 4S,3.8L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,18,26,21,,,,,
2012,Porsche,911,Carrera 4S,3.8L V6 (SIDI),Manual 6-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,18,25,21,,,,,
2012,Porsche,911,Carrera 4S Cabriolet,3.8L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,19,26,21,,,,,
2012,Porsche,911,Carrera 4S Cabriolet,3.8L V6 (SIDI),Manual 6-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,18,24,20,,,,,
2012,Porsche,911,Carrera 4S Targa,3.8L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,19,26,21,,,,,
2012,Porsche,911,Carrera 4S Targa,3.8L V6 (SIDI),Manual 6-spd,Four-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,18,24,20,,,,,
2012,Porsche,911,Carrera Cabriolet,3.6L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,19,26,21,,,,,
2012,Porsche,911,Carrera Cabriolet,3.6L V6 (SIDI),Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.6,18,25,21,,,,,
2012,Porsche,911,Carrera S,3.8L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,19,26,21,,,,,
2012,Porsche,911,Carrera S,3.8L V6 (SIDI),Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,18,25,20,,,,,
2012,Porsche,911,Carrera S Cabriolet,3.8L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,19,26,21,,,,,
2012,Porsche,911,Carrera S Cabriolet,3.8L V6 (SIDI),Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,18,26,21,,,,,
2012,Porsche,911,GTS,3.8L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,19,26,21,,,,,
2012,Porsche,911,GTS,3.8L V6 (SIDI),Manual 6-spd,Rear-Wheel Drive,Premium Gasoline,Minicompact Cars,6,3.8,18,25,20,,,,,
