Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2003,Mazda,B Pickup,B2300 2WD,2.3L I4,Automatic 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,4,2.3,20,24,22,,,,,
2003,Mazda,B Pickup,B2300 2WD,2.3L I4,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,4,2.3,21,26,23,,,,,
2003,Mazda,B Pickup,B3000 2WD,3.0L V6,Automatic 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,6,3.0,16,20,17,,,,,
2003,Mazda,B Pickup,B3000 2WD,3.0L V6,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,6,3.0,17,21,18,,,,,
2003,Mazda,B Pickup,B4000 2WD,4.0L V6,Automatic 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,6,4.0,14,19,16,,,,,
2003,Mazda,B Pickup,B4000 2WD,4.0L V6,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,6,4.0,15,20,17,,,,,
2003,Mazda,B Pickup,B3000 4WD,3.0L V6,Automatic 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,6,3.0,15,18,16,,,,,
2003,Mazda,B Pickup,B3000 4WD,3.0L V6,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,6,3.0,16,19,17,,,,,
2003,Mazda,B Pickup,B4000 4WD,4.0L V6,Automatic 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,6,4.0,14,17,15,,,,,
2003,Mazda,B Pickup,B4000 4WD,4.0L V6,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,6,4.0,14,17,15,,,,,
2003,Mazda,B Pickup,B3000 2WD FFV,FFV 3.0L V6 (FLEX-FUEL),Automatic 5-spd,Rear-Wheel Drive,Regular Gasoline / E85,Standard Pickup Trucks 2WD,6,3.0,15,20,17,,,,,
