Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2022,Kia,EV6,"Wheelbase 2,900 mm (114.2 in)",Electric motor Permanent magnet synchronous motor,Transmission Single-speed reduction gear,WD 173 kW (235 PS; 232 hp) 605 N⋅m (446 lb⋅ft),Transmission Single-speed reduction gear,The EV6's boot space is 520 L (18.4 cu ft) (VDA standard) and it can be increase,"The EV6's boot space is 520 L (18.4 cu ft) (VDA standard) and it can be increased up to 1,300 L (45.9 cu ft) when the rear seats are folded.",,
,,,Trim Battery Layout Power Torque 0–100 km/h,Battery 58 kWh or 77.4 kWh or 84.0 kWh battery nickel-cobalt-manganese lithium,(Official) Top speed Charging time,"The EV6 went on sale in Australia on 25 February 2022, in three variants: Air, GT Line RWD and GT Line AWD, with all variants use the Long Range powertrain. The high performance GT model introduced in January 2023.",'Best of the Best' in 2022 Red Dot Design Awards,"In Canada, it comes as a base model with the two-tier option of a GT Line packag","In Canada, it comes as a base model with the two-tier option of a GT Line package.",,
,,,,"However, compared to regular EV6 models, the EV6 GT does not come with ventilated seat functionality, electric seat adjustment, auto dip-down wing mirrors when reversing, and has less claimed driving range with higher energy consumption.",,,,Standard equipment includes the features that come with this vehicle.,Standard equipment includes the features that come with this vehicle.,,
,,,,(2.3 KW),,,,Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,,(11 KW),,,,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,,(50 KW),,,,"Pricing and Which One to Buy The price of the 2022 Kia EV6 starts at $42,695 and","Pricing and Which One to Buy The price of the 2022 Kia EV6 starts at $42,695 and goes up to $57,695 depending on the trim and options.",,
,,,,(180 KW),,,,,,,
,,,,Standard Range 58 kWh 2WD 125 kW (170 PS; 168 hp) 350 N⋅m (258 lb⋅ft) 8.5s 185 km/h (115 mph) 24 hr 40 min 6 hr 1 hr 3 min 18 min,,,,,,,
