Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Ram,1500,2WD,Hybrid 3.6L V6 (Mild Hybrid; eTorque),Automatic 8-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,6,3.6,20,25,22,,,,,
2020,Ram,1500,2WD,Hybrid 5.7L V8 (Mild Hybrid; eTorque) Midgrade Gasoline,Automatic 8-spd,Rear-Wheel Drive,Midgrade Gasoline,Standard Pickup Trucks 2WD,8,5.7,17,23,19,,,,,
2020,Ram,1500,2WD,5.7L V8 Midgrade Gasoline,Automatic 8-spd,Rear-Wheel Drive,Midgrade Gasoline,Standard Pickup Trucks 2WD,8,5.7,15,22,17,,,,,
2020,Ram,1500,HFE 2WD,Hybrid 3.6L V6 (Mild Hybrid),Automatic 8-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,6,3.6,20,26,23,,,,,
2020,Ram,1500,4WD,Hybrid 3.6L V6 (Mild Hybrid; eTorque),Automatic 8-spd,Four-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,6,3.6,19,24,21,,,,,
2020,Ram,1500,4WD,Hybrid 5.7L V8 (Mild Hybrid; eTorque) Midgrade Gasoline,Automatic 8-spd,Four-Wheel Drive,Midgrade Gasoline,Standard Pickup Trucks 4WD,8,5.7,17,22,19,,,,,
2020,Ram,1500,4WD,5.7L V8 Midgrade Gasoline,Automatic 8-spd,Four-Wheel Drive,Midgrade Gasoline,Standard Pickup Trucks 4WD,8,5.7,15,21,17,,,,,
2020,Ram,1500,2WD,Diesel 3.0L V6 Diesel,Automatic 8-spd,Rear-Wheel Drive,Diesel,Standard Pickup Trucks 2WD,6,3.0,22,32,26,,,,,
2020,Ram,1500,4WD,Diesel 3.0L V6 Diesel,Automatic 8-spd,Four-Wheel Drive,Diesel,Standard Pickup Trucks 4WD,6,3.0,21,29,24,,,,,
2020,Ram,1500,Classic 2WD,3.6L V6,Automatic 8-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,6,3.6,17,25,20,,,,,
2020,Ram,1500,Classic 2WD,5.7L V8 Midgrade Gasoline,Automatic 8-spd,Rear-Wheel Drive,Midgrade Gasoline,Standard Pickup Trucks 2WD,8,5.7,15,22,17,,,,,
2020,Ram,1500,Classic 4WD,3.6L V6,Automatic 8-spd,Four-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,6,3.6,16,23,19,,,,,
2020,Ram,1500,Classic 4WD,5.7L V8 Midgrade Gasoline,Automatic 8-spd,Four-Wheel Drive,Midgrade Gasoline,Standard Pickup Trucks 4WD,8,5.7,15,21,17,,,,,
