Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Honda,Fit,"This article is about Fit-based Honda Jazz. For other uses, see Honda Jazz.","Layout Front-engine, front-wheel-drive",Transmission,Hybrid drivetrain Parallel hybrid,Predecessor Honda Logo,Fit Hybrid F Package (Japan; pre-facelift) Fit Hybrid S Package (Japan; pre-fa,Fit Hybrid F Package (Japan; pre-facelift) Fit Hybrid S Package (Japan; pre-facelift) Markets Thailand The third-generation Jazz was launched by honda automobile (thailand) on 18 June 2014.,Fit Sport Available continuously variable transmission (CVT) with dual-mode paddle shifter,Fit Sport Available continuously variable transmission (CVT) with dual-mode paddle shifters 7-inch Display Audio with high-resolution WVGA (800x480) electrostatic touch-screen and customizable feature settings Standard equipment includes the features that come with this vehicle.
,,,"Wheelbase 2,530 mm (99.6 in)",Engine,"The Malaysian-market third-generation Jazz is available in S, E, and V trims. Regardless of trim level, all variants get a non-direct-injected 1.5-litre L15Z SOHC i-VTEC engine paired to an Earth Dreams CVT.","GK4 (AWD) 98 hp (73 kW) at 6,000 rpm 88 lb⋅ft (119 N⋅m) at 5,000 rpm","The Malaysian-market third-generation Jazz is available in S, E, and V trims. Regardless of trim level, all variants get a non-direct-injected 1.5-litre L15Z SOHC i-VTEC engine paired to an Earth Dreams CVT.",Honda's LaneWatch passenger side-view mirror camera was also optional. This,Honda's LaneWatch passenger side-view mirror camera was also optional. This was the final generation of the Fit marketed in North America.,,
,,,"The Fit was launched in Japan on 13 February 2020 and went on sale on the following day. Initial trim levels for the Japanese market Fit were: Basic, Home, Ness, Crosstar and Luxe.",",130–1,150 kg (2,491–2,535 lb) (diesel)",,"GP6 (AWD) 109 hp (81 kW) at 6,000 rpm (engine)",,Fit Sport Available continuously variable transmission (CVT) with dual-mode padd,Fit Sport Available continuously variable transmission (CVT) with dual-mode paddle shifters 7-inch Display Audio with high-resolution WVGA (800x480) electrostatic touch-screen and customizable feature settings Standard equipment includes the features that come with this vehicle.,,
,,,"The Japanese market Fit received a facelift in August 2022, which reintroduced the RS trim (replacing Ness model). The facelifted model went on sale on 7 October 2022.",Hybrid,,Hybrid drivetrain Sport Hybrid i-MMD (e:HEV),,Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,"In February 2023, the facelifted Jazz debuted with a few changes to line-up: the Life grade dropped, the Luxe was renamed to Luxe Sport, and a new RS variant.",Fit Hybrid F Package (Japan; pre-facelift),,"The conventional petrol engine for the Japanese market is 1.3-litre naturally-aspirated i-VTEC four-cylinder, making 98 PS at 6,000 rpm and 118 Nm of torque at 5,000 rpm. It is mated to a CVT and a choice of either front or all-wheel drive.",,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,"The Jazz was launched in Singapore on 29 January 2021, with three variants at launch: Base, Home and Luxe e:HEV.",Fit Hybrid S Package (Japan; pre-facelift),,L L13B I4 petrol GR1 (Standard FWD),,Latest technology in the 2020 Honda Fit: Compare all specifications and configur,"Latest technology in the 2020 Honda Fit: Compare all specifications and configurations of the 2020 Honda Fit, special features and options, and check out specs and trims on CarBuzz Learn everything about each trim of the 2020 Honda Fit Hatchback lineup including pricing, specs, tech, MPG, engine and safety features find the best Honda Fit for you.",,
