Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2023,Toyota,Prius Prime,Prius Prime,Plug-in Hybrid 2.0L I4 (SIDI & PFI; PHEV),Automatic (variable gear ratios),Front-Wheel Drive,Regular Gasoline / Electricity,Midsize Cars,4,2.0,50,47,48,,,,,
2023,Toyota,Prius Prime,SE,Plug-in Hybrid 2.0L I4 (SIDI & PFI; PHEV),Automatic (variable gear ratios),Front-Wheel Drive,Regular Gasoline / Electricity,Midsize Cars,4,2.0,53,51,52,,,,,
