Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2003,Chevrolet,Tracker,2WD Convertible,2.0L I4,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,4,2.0,20,24,22,,,,,
2003,Chevrolet,Tracker,2WD Convertible,2.0L I4,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,4,2.0,20,24,22,,,,,
2003,Chevrolet,Tracker,2WD Hardtop,2.0L I4,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,4,2.0,20,24,22,,,,,
2003,Chevrolet,Tracker,2WD Hardtop,2.0L I4,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,4,2.0,20,24,22,,,,,
2003,Chevrolet,Tracker,2WD Hardtop,2.5L V6,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,6,2.5,17,19,18,,,,,
2003,Chevrolet,Tracker,LT 2WD,2.5L V6,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,6,2.5,17,19,18,,,,,
2003,Chevrolet,Tracker,4WD Convertible,2.0L I4,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,4,2.0,20,23,21,,,,,
2003,Chevrolet,Tracker,4WD Convertible,2.0L I4,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,4,2.0,20,23,21,,,,,
2003,Chevrolet,Tracker,4WD Hardtop,2.0L I4,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,4,2.0,20,23,21,,,,,
2003,Chevrolet,Tracker,4WD Hardtop,2.0L I4,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,4,2.0,20,23,21,,,,,
2003,Chevrolet,Tracker,4WD Hardtop,2.5L V6,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,2.5,16,19,17,,,,,
2003,Chevrolet,Tracker,LT 4WD,2.5L V6,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,2.5,16,19,17,,,,,
2003,Chevrolet,Tracker,ZR2 4WD,2.5L V6,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,2.5,16,19,17,,,,,
2003,Chevrolet,Tracker,ZR2 4WD Convertible,2.0L I4,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,4,2.0,19,23,21,,,,,
2003,Chevrolet,Tracker,ZR2 4WD Convertible,2.0L I4,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,4,2.0,20,23,21,,,,,
