Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2010,Kia,Rondo,Rondo,2.4L I4,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize Station Wagons,4,2.4,20,27,22,,,,,
2010,Kia,Rondo,Rondo,2.7L V6,Automatic 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize Station Wagons,6,2.7,18,26,21,,,,,
