Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2013,Mercedes-Benz,E-Class,E350 4matic Coupe,3.5L V6 (SIDI; PZEV(SULEV) emissions),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.5,19,29,22,,,,,
2013,Mercedes-Benz,E-Class,E350 Coupe,3.5L V6 (SIDI; PZEV(SULEV) emissions),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.5,19,29,23,,,,,
2013,Mercedes-Benz,E-Class,E350 4matic Coupe,FFV 3.5L V6 (SIDI; FFV),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline / E85,Subcompact Cars,6,3.5,19,27,22,,,,,
2013,Mercedes-Benz,E-Class,E350 Coupe,FFV 3.5L V6 (SIDI; FFV),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline / E85,Subcompact Cars,6,3.5,20,28,23,,,,,
2013,Mercedes-Benz,E-Class,E350 Convertible,FFV 3.5L V6 (SIDI; FFV),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline / E85,Subcompact Cars,6,3.5,19,28,22,,,,,
2013,Mercedes-Benz,E-Class,E550 Coupe,4.7L V8 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,8,4.7,17,27,21,,,,,
2013,Mercedes-Benz,E-Class,E550 Convertible,4.7L V8 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,8,4.7,16,25,19,,,,,
2013,Mercedes-Benz,E-Class,E350 4matic,3.5L V6 (SIDI; PZEV(SULEV) emissions),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.5,19,28,22,,,,,
2013,Mercedes-Benz,E-Class,E350,3.5L V6 (SIDI; PZEV(SULEV) emissions),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.5,19,29,23,,,,,
2013,Mercedes-Benz,E-Class,E550 4matic,4.7L V8 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Cars,8,4.7,16,26,20,,,,,
2013,Mercedes-Benz,E-Class,E63 AMG,5.5L V8 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,8,5.5,16,24,19,,,,,
2013,Mercedes-Benz,E-Class,E63 AMG (wagon),5.5L V8 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Station Wagons,8,5.5,15,23,18,,,,,
2013,Mercedes-Benz,E-Class,E350 Coupe,3.5L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.5,20,28,23,,,,,
2013,Mercedes-Benz,E-Class,E350 4matic Coupe,3.5L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.5,19,27,22,,,,,
2013,Mercedes-Benz,E-Class,E350 Convertible,3.5L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Subcompact Cars,6,3.5,19,28,22,,,,,
2013,Mercedes-Benz,E-Class,E350,3.5L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.5,20,29,23,,,,,
2013,Mercedes-Benz,E-Class,E350 4matic,3.5L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.5,19,28,22,,,,,
2013,Mercedes-Benz,E-Class,E350 4matic (wagon),3.5L V6 (SIDI),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline,Midsize Station Wagons,6,3.5,19,27,22,,,,,
2013,Mercedes-Benz,E-Class,E350,FFV 3.5L V6 (SIDI; FFV),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline / E85,Midsize Cars,6,3.5,20,29,23,,,,,
2013,Mercedes-Benz,E-Class,E350 4Matic,FFV 3.5L V6 (SIDI; FFV),Automatic 7-spd,Four-Wheel Drive,Premium Gasoline / E85,Midsize Cars,6,3.5,19,28,22,,,,,
2013,Mercedes-Benz,E-Class,E400 Hybrid,Hybrid 3.5L V6 (SIDI),Automatic 7-spd,Rear-Wheel Drive,Premium Gasoline,Midsize Cars,6,3.5,24,30,26,,,,,
