Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Chevrolet,Equinox,FWD,1.5L I4 (SIDI),Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 2WD,4,1.5,26,31,28,,,,,
2020,Chevrolet,Equinox,FWD,2.0L I4 (SIDI),Automatic 9-spd,Front-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 2WD,4,2.0,22,29,25,,,,,
2020,Chevrolet,Equinox,AWD,1.5L I4 (SIDI),Automatic 6-spd,All-Wheel Drive,Regular Gasoline,Small Sport Utility Vehicle 4WD,4,1.5,25,30,27,,,,,
2020,Chevrolet,Equinox,AWD,2.0L I4 (SIDI),Automatic 9-spd,All-Wheel Drive,Premium Gasoline,Small Sport Utility Vehicle 4WD,4,2.0,22,28,24,,,,,
