Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,Hyundai,Nexo,"Wheelbase 2,790 mm (109.8 in)",Electric motor Fuel cell hydrogen-powered,"The lane follow assist, as the name suggests, helps the car maintain its lane autonomously by detecting lane markings or road edges and automatically giving mild steering inputs to be in the center of the lane.",,Predecessor Hyundai ix35 FCEV,Air purification Powertrain The Nexo is fitted with an advanced air purif,"Air purification Powertrain The Nexo is fitted with an advanced air purification system that removes 100% of the damaging PM2.5 fine particulate matter from polluted air using a three-step filtration process. Hyundai's marketing of this feature was deemed to be misleading by the British Advertising Standards Authority, as the car releases harmful pollutants through tyre and brake wear, with the advertising in question cited as an example of greenwashing by critics. Fuel Th",,
,,,"Hyundai Nexo, base trim (LHD) (2025)",Power output 113–120 kW (154–163 PS),"The highway assistant monitors the driving environment using sensors and can automatically adjust the speed of the vehicle to maintain a safe drive. Hyundai has also incorporated a remote parking assistant in the Nexo, which can autonomously park and retrieve the vehicle.",,Electric motor Fuel cell hydrogen-powered,"On 3 April 2025, the production version was revealed, being quite similar to the","On 3 April 2025, the production version was revealed, being quite similar to the Initium concept. The front DRL and rear combination lamp feature the HTWO lamp, which is a symbol symbolizing the molecular formula for hydrogen and Hyundai Motor Group's hydrogen business brand HTWO.",,
,,,,Battery 2.64 kWh,,,,"Available in 2 distinct trims, the 2024 Hyundai NEXO offers options ranging from","Available in 2 distinct trims, the 2024 Hyundai NEXO offers options ranging from value-focused base models to feature-rich premium versions that compete with luxury rivals.",,
,,,,x 54.2 L (11.9 imp gal; 14.3 US gal) hydrogen tank 190 kW (258 PS; 255 hp) 7.8 s 179 km/h (111 mph),,,,The hydrogen-powered Hyundai Nexo returns for the 2024 model year with some new,The hydrogen-powered Hyundai Nexo returns for the 2024 model year with some new options and more tech to boot.,,
