Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1998,Mitsubishi,Montero Sport,2WD,2.4L I4 (SOHC),2.4L I4,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.4,20,23,21,,,,,
1998,Mitsubishi,Montero Sport,2WD,3.0L V6 (SOHC),3.0L V6,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,6,3.0,17,20,18,,,,,
1998,Mitsubishi,Montero Sport,4WD,3.0L V6 (SOHC),3.0L V6,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,3.0,16,19,17,,,,,
1998,Mitsubishi,Montero Sport,4WD,3.0L V6 (SOHC),3.0L V6,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,3.0,15,19,17,,,,,
