Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2021,Kia,Stinger,"Wheelbase 2,905 mm (114.4 in)",Engine,,,Transmission 8-speed A8LR1/A8TR1 automatic,"Theta II 2.0 T-GDi 2017–2023 8-speed automatic 197 PS (145 kW; 194 hp) @ 6,200 rpm 36 kg⋅m (353 N⋅m; 260 lbf⋅ft) @ 1,400–3,900 rpm 8.0 s (RWD)",,,,,,,,The Kia Stinger (Korean: 기아 스팅어) is a mid-size liftback/fastback manufactured by Kia between 2017 and 2023.,Kia also added an optional 2.5-liter Smartstream FR G2.5 T-GDi engine producing,Kia also added an optional 2.5-liter Smartstream FR G2.5 T-GDi engine producing 304 PS (224 kW; 300 hp) as well as a variable exhaust to the existing 3.3-liter Lambda II RS T-GDi that increases the power by 3 PS (2.2 kW; 3.0 hp).,"The Kia 5-year/100,000-km warranty includes various warranties and roadside assistance.","The Kia 5-year/100,000-km warranty includes various warranties and roadside assistance."
,,,"Kia Stinger Si, EX, GT Line, GT Sport & GT variants",L Lambda II T-GDi V6,,,Model Years Transmission Power Torque Acceleration,s (AWD) 224 km/h (139 mph),,,,,,,,"The Stinger GT was featured in series 2 episode 3 of The Grand Tour, where co-presenter James May raced it against two longboard riders on a mountain road in Majorca, with the car going uphill and the skateboarders going downhill.",Kia Motors Media Journalist Information News Select up to 3 trims to compare wit,"Kia Motors Media Journalist Information News Select up to 3 trims to compare with: 2021 Kia Stinger Specs, Features & Options Here's everything you need to know about each trim in the 2021 Kia Stinger lineup.",CAMERA EBD We make every effort to ensure that the product information in this brochure is,CAMERA EBD We make every effort to ensure that the product information in this brochure is accurate at the time of printing.
,,,"The Stinger won the iF Product Design Award in the ""Transportation Design"" category and the Red Dot award in the ""Best of the Best Car Design"" category in 2018.",Diesel:,,,(official) Top Speed,"PS (188 kW; 252 hp) @ 6,200 rpm 36 kg⋅m (353 N⋅m; 260 lbf⋅ft) @ 1,400–4,000 rpm 6.0 s (RWD)",,,,,,,,"The Stinger won the iF Product Design Award in the ""Transportation Design"" category and the Red Dot award in the ""Best of the Best Car Design"" category in 2018.","The Kia 5-year/100,000-km warranty includes various warranties and roadside assi","The Kia 5-year/100,000-km warranty includes various warranties and roadside assistance.",A more polished look that includes rear lamps that extend horizontally and a more dynamic,A more polished look that includes rear lamps that extend horizontally and a more dynamic muffler and wheels convey the air of a high-performance sedan.
,,,,"PS (188 kW; 252 hp) @ 6,200 rpm 36 kg⋅m (353 N⋅m; 260 lbf⋅ft) @ 1,400–4,000 rpm 6.0 s (RWD)",,,"Since 2019, the V6 variants of the Stinger have been utilized by SPEED police units in Poland. The unmarked vehicles are used to monitor the safety on the roads; they are also used as pursuit vehicles.","Lambda II 3.3 T-GDi 2018–2020 370 PS (272 kW; 365 hp) @ 6,000 rpm 52 kg⋅m (510 N⋅m; 376 lbf⋅ft) @ 1,300–4,500 rpm 4.6 s (RWD)",,,,,,,,,,,,
,,,,"Lambda II 3.3 T-GDi 2018–2020 370 PS (272 kW; 365 hp) @ 6,000 rpm 52 kg⋅m (510 N⋅m; 376 lbf⋅ft) @ 1,300–4,500 rpm 4.6 s (RWD)",,,,"R II 2.2 CRDi 2018–2020 8-speed automatic 202 PS (149 kW; 199 hp) @ 3,800 rpm 45 kg⋅m (441 N⋅m; 325 lbf⋅ft) @ 1,750–2,750 rpm 7.6 s (RWD) 230 km/h (143 mph)",,,,,,,,,,,,
,,,,"–2023 373 PS (274 kW; 368 hp) @ 6,000 rpm",,,,,,,,,,,,,,,,
,,,,Diesel,,,,,,,,,,,,,,,,
,,,,"R II 2.2 CRDi 2018–2020 8-speed automatic 202 PS (149 kW; 199 hp) @ 3,800 rpm 45 kg⋅m (441 N⋅m; 325 lbf⋅ft) @ 1,750–2,750 rpm 7.6 s (RWD) 230 km/h (143 mph)",,,,,,,,,,,,,,,,
,,,,"Euro NCAP test results for a LHD, 2.2-liter CRDi GT-Line 5-door fastback variant on a 2017 registration:",,,,,,,,,,,,,,,,
,,,,"Since 2019, the V6 variants of the Stinger have been utilized by SPEED police units in Poland. The unmarked vehicles are used to monitor the safety on the roads; they are also used as pursuit vehicles.",,,,,,,,,,,,,,,,
