Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2017,Kia,900,[Brochure Summary],,,,,,,,,,,,,,,,NAPPA; Nappa seating,[Brochure] NAPPA; Nappa seating
