Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,Infiniti,QX60,"Wheelbase 114.2 in (2,901 mm)","Layout Front-engine, front-wheel-drive",,,Transmission CVT,Hybrid drivetrain Parallel hybrid,,,,,,,,Predecessor Infiniti QX4,The hybrid is powered by a supercharged 2.5-liter twin-cam 16-valve four cylinde,"The hybrid is powered by a supercharged 2.5-liter twin-cam 16-valve four cylinder engine with an electric motor and a compact 0.6 kWh lithium-ion battery pack located under the 3rd row seat. The new supercharged inline-four (QR25DER) is rated at 230 hp (170 kW) and 243 lb⋅ft (329 N⋅m), while the electric motor adds 15 kW (20 hp) and 29 lb⋅ft (39 N⋅m).","Outfit and style up your QX60 to carry, tow28 and express each one with Genuine INFINITI A","Outfit and style up your QX60 to carry, tow28 and express each one with Genuine INFINITI Accessories."
,,,"Wheelbase 2,900 mm (114.2 in)",–2017 (Hybrid),,,Automatic-on/off high intensity discharge bi-functional xenon headlights,",419 lb (2,004 kg) (AWD)",,,,,,,,A new Limited Edition trim level was added to the 2019 QX60 trim level family along with a new exterior paint color option. The 2019.5 mid model year update includes LED headlamps standard on all trims.,"QX60 models, as were the restyled BI-XENON HID Projector headlamps and front tur","QX60 models, as were the restyled BI-XENON HID Projector headlamps and front turn signal lights), LED fog lights, rear turn signal lights, an interior update which adds 3 USB ports to all 2016 QX60 non-hybrid models versus the 1 USB port in the 2015 QX60, and updated Deluxe Touring Package.",,
,,,,Engine,,,"For the 2015 model year, the QX60 received an updated CVT and became available with Backup Collision Intervention/blind spot warning/intervention systems.",",625 lb (2,098 kg) (AWD hybrid)",,,,,,,,"On October 9, 2013, Nissan Pathfinder units and Infiniti JX35/QX60 units manufactured between September 15, 2011, and September 20, 2013, were recalled due to the risk of output software on the antilock brake system causing vehicle damage and a crash.",Models featured a WI-FI option as part of models with the rear seat entertainmen,Models featured a WI-FI option as part of models with the rear seat entertainment system only and the QX60 Hybrid variant will be available later than the regular variant unlike for the 2016 model year.,,
,,,,L VQ35DE V6,,,Transmission 9-speed ZF 9HP automatic,Drivetrain and engine,,,,,,,,,Models with the Deluxe Technology Package also received high beam assist and a M,Models with the Deluxe Technology Package also received high beam assist and a Motion Activated Liftgate as part of the package which changes the rear bumper by adding a motion sensor for the liftgate.,,
,,,,Hybrid drivetrain Parallel hybrid,,,,,,,,,,,,,The Edition 30 package is introduced as an available option on the Luxe and Luxe,"The Edition 30 package is introduced as an available option on the Luxe and Luxe AWD trim levels with the Essential Package but it is not available on vehicles with the Sensory, Proactive, and Theater/Rear Seat Entertainment System Packages or on vehicles that are not equipped with the Essential Package.",,
,,,,Battery 0.6 kWh lithium ion (Hybrid),,,,,,,,,,,,,"Safety recalls On October 9, 2013, Nissan Pathfinder units and Infiniti J","Safety recalls On October 9, 2013, Nissan Pathfinder units and Infiniti JX35/QX60 units manufactured between September 15, 2011, and September 20, 2013, were recalled due to the risk of output software on the antilock brake system causing vehicle damage and a crash. On February 13, 2017, Infiniti QX60 hybrid units sold in China that were manufactured between January 19, 2016 and February 5, 2016 were recalled due to certain parts of fuel tanks being thinner than standard, leading to p",,
,,,,",625 lb (2,098 kg) (AWD hybrid)",,,,,,,,,,,,,The recall also includes vehicles that were part of a previous similar recall th,The recall also includes vehicles that were part of a previous similar recall that haven't been repaired.,,
,,,,Drivetrain and engine,,,,,,,,,,,,,Front-wheel drive is standard and an updated all-wheel-drive system with a direc,Front-wheel drive is standard and an updated all-wheel-drive system with a direct coupling is optional.,,
,,,,Infiniti QX60 3.5L VQ35DE V6,,,,,,,,,,,,,The changes includes a redesigned front fascia incorporates Artistry in Motion d,"The changes includes a redesigned front fascia incorporates Artistry in Motion design philosophy, a new 3D Infiniti logo on the grille with the illumination feature, minor changes to the side and rear, new Light Path feature with welcoming light signatures upon unlocking the vehicle, new exterior colors and new alloy wheel designs.",,
,,,,"The QX60's original 3.5-liter VQ35DE V6 engine produces an output of 265 hp (198 kW) and 248 lb⋅ft (336 N⋅m). For 2017, this was updated with direct injection. The QX60 uses a continuously variable transmission.",,,,,,,,,,,,,"Inside, a 12.3-inch digital instrument cluster became standard on all trims, the","Inside, a 12.3-inch digital instrument cluster became standard on all trims, the infotainment system features Google built-in, a new Klipsch audio system, and new trim and upholstery options.",,
