Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2023,Genesis,GV60,"Wheelbase 2,900 mm (114.2 in)",Electric motor Permanent magnet synchronous reluctance motor,,,Transmission Single-speed reduction gear,"Dual-motor, all-wheel drive",,,,,,,,Transmission Single-speed reduction gear,"Official website show vte Genesis show vte Genesis, a division of Hyundai Moto","Official website show vte Genesis show vte Genesis, a division of Hyundai Motor Group, automobile timeline, 2000s–present show vte Hyundai Motor Company",,
,,,,Electric range,,,,AWD Performance 2021–2025 77.4 kWh 320 kW (435 PS; 429 hp) 605 N⋅m (446 lbf⋅ft) 4.0 s 235 km/h (146 mph) 466 km (290 mi) (WLTP),,,,,,,,,,,,
,,,,Plug-in charging 350 kW 800 V,,,,,,,,,,,,,,,,
,,,,V2L: 3.6 kW,,,,,,,,,,,,,,,,
,,,,"The Genesis GV60 is a battery electric compact luxury crossover SUV produced by Genesis, a luxury vehicle marque of Hyundai. Slotted below the GV70, it is the first Genesis product to be developed on the Hyundai Electric Global Modular Platform (E-GMP).",,,,,,,,,,,,,,,,
,,,,The vehicle is available with a 77.4 kWh battery that can be charged from 10 to 80% in 18 minutes with its 800 V charging capabilities by using a 350 kW charger.,,,,,,,,,,,,,,,,
,,,,RWD 2021–2025 77.4 kWh 168 kW (228 PS; 225 hp) 350 N⋅m (258 lbf⋅ft) 7.8 s 185 km/h (115 mph) 516 km (321 mi) (WLTP),,,,,,,,,,,,,,,,
,,,,–present 84 kWh 481 km (299 mi) (South Korea),,,,,,,,,,,,,,,,
,,,,AWD 2021–2025 77.4 kWh 234 kW (318 PS; 314 hp) 605 N⋅m (446 lbf⋅ft) 5.5 s 200 km/h (124 mph) 470 km (292 mi) (WLTP),,,,,,,,,,,,,,,,
,,,,–present 84 kWh 437 km (272 mi) (South Korea),,,,,,,,,,,,,,,,
,,,,AWD Performance 2021–2025 77.4 kWh 320 kW (435 PS; 429 hp) 605 N⋅m (446 lbf⋅ft) 4.0 s 235 km/h (146 mph) 466 km (290 mi) (WLTP),,,,,,,,,,,,,,,,
,,,,–present 84 kWh 382 km (237 mi) (South Korea),,,,,,,,,,,,,,,,
