Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Genesis,Tahoe,Audi Q3 Sportback luxury compact crossover coupe Germany 2019–present worldwide except North America,Abarth 600e electric subcompact crossover Italy 2024–present Europe,,,,Humber Humber Heavy Utility FWD military full-size United Kingdom 1940–1945,,,,,,,,Honda CR-V e:FCEV fuel cell powered crossover Japan 2024–present Japan and North America,"The list includes crossover SUVs, Mini SUVs, Compact SUVs and other similar vehi","The list includes crossover SUVs, Mini SUVs, Compact SUVs and other similar vehicles.","The 2020 Tahoe offers you the opportunity to equip features like a rear vision camera, Rea","The 2020 Tahoe offers you the opportunity to equip features like a rear vision camera, Rear Park Assist, OnStar and Chevrolet Connected Services capability."
,,,"Audi Q4 e-tron Sportback electric luxury compact crossover coupe Germany 2021–present Europe, North America and China",Aeolus L7 plug-in hybrid compact crossover China 2023–present China,,,,Rayton-Fissore Rayton Fissore Magnum 4x4 compact Italy 1984–2003,,,,,,,,"Hyundai Nexo fuel cell powered crossover South Korea 2018–present Worldwide, except North Korea","Also includes hybrid, luxury, sport or tuned, military, electric and fuel cell v","Also includes hybrid, luxury, sport or tuned, military, electric and fuel cell versions.",Shown with aftermarket equipment Shown with after-market equipment and optional aluminum w,Shown with aftermarket equipment Shown with after-market equipment and optional aluminum wheels 2020 Municipal Specification Guide Tahoe helps you stay connected with innovative technology that complements available advanced safety features.
,,,Audi Q5 Sportback luxury compact crossover coupe Germany 2021–present worldwide,Aeolus L8 plug-in hybrid compact crossover China 2025–present China,,,,,,,,,,,,"Dartz T-98 Kombat armored luxury full-size/military full-size Russia 2010–present Russia, Eastern Europe, United States, Canada, Mexico, Middle East","Experience Chevrolet Complete Care, a comprehensive coverage, warranty and prote","Experience Chevrolet Complete Care, a comprehensive coverage, warranty and protection program that comes standard with every new 2020 Chevrolet Tahoe lease and purchase.",,
,,,"Audi Q6 e-tron Sportback electric luxury compact crossover coupe Germany 2024–present Europe, North America and South America",Aeolus Sky EV01 electric compact crossover China 2023–present China,,,,,,,,,,,,"Holden Colorado 7 mid-size Australia 2012–2016 Australia, New Zealand",A note about vehicle alterations by independent suppliers: This catalog shows pi,A note about vehicle alterations by independent suppliers: This catalog shows pictures of vehicles that have been altered or upﬁtted with equipment or components supplied to Chevrolet or its dealers by independent suppliers.,,
,,,Audi RS Q3 Sportback luxury compact performance crossover coupe Germany 2020–present worldwide except North America,Aion LX electric luxury mid-size crossover China 2019–present China,,,,,,,,,,,,"Hyundai ix35 FCEV fuel cell powered crossover South Korea 2013–2018 Worldwide, except North Korea","2020 Chevrolet Tahoe Specs, Features & Options Here's everything you need to kno","2020 Chevrolet Tahoe Specs, Features & Options Here's everything you need to know about each trim in the 2020 Chevrolet Tahoe lineup.",,
,,,Audi SQ5 Sportback luxury compact performance crossover coupe Germany 2021–present worldwide,Aion i60 electric and range extender compact crossover China 2025–present China,,,,,,,,,,,,,Shown with aftermarket equipment Shown with after-market equipment and optional,Shown with aftermarket equipment Shown with after-market equipment and optional aluminum wheels 2020 Municipal Specification Guide Tahoe helps you stay connected with innovative technology that complements available advanced safety features.,,
,,,BMW M X5 M sport luxury mid-size crossover Germany 2010–present worldwide,Aion N60 electric compact crossover China 2026–present China,,,,,,,,,,,,,2020 Chevrolet Tahoe Configurations Select up to 3 trims below to compare some k,2020 Chevrolet Tahoe Configurations Select up to 3 trims below to compare some key specs and options for the 2020 Chevrolet Tahoe.,,
,,,BMW M X6 M sport luxury mids-ize crossover Germany 2009–present worldwide,Aion V electric compact crossover China 2020–present worldwide,,,,,,,,,,,,,A factory options lookup by VIN is a tool that retrieves the original options an,A factory options lookup by VIN is a tool that retrieves the original options and equipment installed on a vehicle using its 17-digit VIN.,,
,,,Chery Tiggo 5x High Energy / Tiggo 5 Sport compact crossover China 2025–present China,Aion Y electric compact crossover China 2021–present China,,,,,,,,,,,,,"Every VIN is linked to factory build data, which includes information about trim","Every VIN is linked to factory build data, which includes information about trim level, packages, and optional features assembled during production.",,
,,,DR Sportequipe 6 compact crossover China 2023–present Italy,Aion Y Plus electric compact crossover China 2022–present China,,,,,,,,,,,,,Running a vehicle options lookup by VIN helps buyers and owners verify the vehic,Running a vehicle options lookup by VIN helps buyers and owners verify the vehicle's original ...,,
,,,DR Sportequipe 6 GT compact crossover China 2024–present Italy,Alpine A390 electric compact crossover France 2026–present Europe,,,,,,,,,,,,,,,,
,,,DR Sportequipe 7 GTW mid-size crossover China 2024–present Italy,AITO M5 electric and range extender luxury compact crossover China 2022–present China,,,,,,,,,,,,,,,,
,,,Elaris Beo electric compact crossover China 2021–present Europe,AITO M6 electric and range extender luxury mid-size crossover China 2026–present China,,,,,,,,,,,,,,,,
,,,"Ford Bronco Sport compact crossover United States 2020–present North America, Europe",AITO M7 electric and range extender luxury full-size crossover China 2022–present China,,,,,,,,,,,,,,,,
,,,"Ford Equator Sport/Territory compact crossover United States 2021–present China, Asia, Africa, Middle East, South America",AITO M8 electric and range extender luxury full-size crossover China 2025–present China,,,,,,,,,,,,,,,,
,,,Ford Mondeo Sport mid-size crossover United States 2021–present China,,,,,,,,,,,,,,,,,
,,,"GMC Yukon XL extended length full-size United States 1960–present United States, Canada, Mexico, Middle East",,,,,,,,,,,,,,,,,
,,,Honda Passport mid-size crossover Japan 2018–present North America,,,,,,,,,,,,,,,,,
,,,Jeep Wrangler Unlimited/Wrangler 4 door mid-size United States 2007–present worldwide,,,,,,,,,,,,,,,,,
,,,"Kia Sportage compact crossover South Korea 1993–present worldwide, except Japan and North Korea",,,,,,,,,,,,,,,,,
