Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,BMW,M235i,"Wheelbase 2,670 mm (105.1 in)","Front-engine, front-wheel-drive",Transmission,,"The first generation of the 2 Series Gran Coupé was revealed on 16 October 2019, and officially premiered at the 2019 Los Angeles Auto Show in November,[4] and was launched in worldwide markets in March 2020.[5]","View detailed specs, features and options for the 2024 BMW 2-Series M235i xDrive","View detailed specs, features and options for the 2024 BMW 2-Series M235i xDrive Gran Coupe at U.S.","It includes codes for automatic transmissions, leather upholstery, metallic paint, premium","It includes codes for automatic transmissions, leather upholstery, metallic paint, premium audio systems, and other interior and exterior options."
,,,M Sport package,"Front-engine, all-wheel-drive (xDrive)",speed Getrag manual,,All petrol and diesel engines are installed with particulate filters and meet the Euro 6d-TEMP emissions standard.[10] Diesel engines also have AdBlue selective catalytic reduction.[11],Standard equipment includes the features that come with this vehicle.,Standard equipment includes the features that come with this vehicle.,Wheel styles are extensively coded along with tire and suspension options.,Wheel styles are extensively coded along with tire and suspension options.
,,,"models with the M Sport Trim and M235 models can be fitted with M Performance Parts. These include sport brakes, carbon fibre mirrors and M rims.",Engine,speed Aisin AWF8F35 automatic,,Predecessor BMW 1 Series (F52) (China),Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,"F78 (long-wheelbase, China)",L B38 I3 turbo,speed M-DCT dual-clutch,,"^ Holmes, Freddie (2024-10-22). ""First sight: BMW 2 Series Gran Coupe gets a makeover"". Car Design News. Retrieved 2025-07-11.","For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,Wheelbase,L B46/B48 I4 turbo,,,,[ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest,"[ENJOY] All BMW FA Option Codes - description in English All BMWs Jump to Latest 22K views 20 replies 4 participants last post by rams16fan Mar 18, 2026 This document lists BMW option codes and their descriptions.",,
,,,BMW 1-Series 1.5 M Sport (LHD) (2025)[31],Diesel:,,,,"It includes codes for automatic transmissions, leather upholstery, metallic pain","It includes codes for automatic transmissions, leather upholstery, metallic paint, premium audio systems, and other interior and exterior options.",,
,,,"^ ""2025 BMW 218 Gran Coupe launched in Malaysia - 2nd-gen F74 in Sport trim, more power, CKD RM241k - paultan.org"". June 12, 2025.",L B37 I3 turbo,,,,Wheel styles are extensively coded along with tire and suspension options.,Wheel styles are extensively coded along with tire and suspension options.,,
,,,,L B47 I4 turbo,,,,"Discover the BMW M235 xDrive Gran Coupé M model, its equipment options and techn","Discover the BMW M235 xDrive Gran Coupé M model, its equipment options and technical data, plus numerous leasing and financing options.",,
,,,,All petrol and diesel engines are installed with particulate filters and meet the Euro 6d-TEMP emissions standard.[10] Diesel engines also have AdBlue selective catalytic reduction.[11],,,,= Standard = Optional - = Not available Only with = these options must be ordere,= Standard = Optional - = Not available Only with = these options must be ordered together Not with = these options are not available for ordering together 1 = Only available on Manual models.,,
,,,,The 2 Series uses the navigation system and camera data to prevent unnecessary gear changes when travelling through corners and to determine appropriate shutdowns for the engine start-stop system.[22],,,,"Pricing and Which One to Buy The price of the 2024 BMW 2-series starts at $39,79","Pricing and Which One to Buy The price of the 2024 BMW 2-series starts at $39,795 and goes up to $52,695 depending on the trim and options.",,
,,,,Petrol engines[edit],,,,,,,
,,,,Model Years Engine Power Torque 0–100 km/h (0–62 mph),,,,,,,
,,,,"i 2022– B38A15 1.5 L I3 turbo 81 kW (109 hp) at 4,600–6,500 rpm 190 N⋅m (140 lb⋅ft) at 1,380–3,800 rpm 10.8 s",,,,,,,
,,,,"i 2019– 103 kW (138 hp) at 4,500–6,500 rpm 220 N⋅m (162 lb⋅ft) at 1,500–4,100 rpm 9.1 s",,,,,,,
,,,,"i 2020– B48A20 2.0 L I4 turbo 131 kW (176 hp) at 5,000–5,500 rpm 280 N⋅m (207 lb⋅ft) at 1,350–4,200 rpm 7.1 s",,,,,,,
