Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,Mazda,MX-5,"R1 Daytona International Speedway (Road Course) Daytona Beach, Florida January 24–26 IMSA SportsCar Championship","JTR Motorsports Engineering 6 Cody Powell R 1–2, 4–6","On July 17, it was announced that the Mazda MX-5 Cup would have a race at the Martinville Speedway oval, taking place on October 26. It will be a non-championship round, consisting of a 100-lap race with a break at the end of lap 50. [2]",,Jared Thomas All,2024 MX-5 MIATA EQUIPMENT AND FEATURES SKYACTIV®-G 2.0L DOHC 16-valve 4-cylinder,2024 MX-5 MIATA EQUIPMENT AND FEATURES SKYACTIV®-G 2.0L DOHC 16-valve 4-cylinder engine Aluminum Power Plant Frame (PPF) Compare 2024 Mazda MX-5 Miata trims side by side to find the right vehicle for you.,,
,,,"R3 Sebring International Raceway Sebring, Florida March 13–15 IMSA SportsCar Championship",R2 #96 JTR Motorsports Engineering #22 McCumbee McAleer Racing #83 McCumbee McAleer Racing,"R1 Daytona International Speedway (Road Course) Daytona Beach, Florida January 24–26 IMSA SportsCar Championship",,Jared Thomas Jeremy Fletcher Nate Cicero,2024 Mazda Miata Trims and Packages Mazda MX-5 Miata just happens to be the worl,2024 Mazda Miata Trims and Packages Mazda MX-5 Miata just happens to be the world's best-selling sports car ever and retains its charm where both everyday passenger cars and even sports cars are becoming more and more complicated.,,
,,,"R5 WeatherTech Raceway Laguna Seca Monterey, California May 10–12 IMSA SportsCar Championship",R1 Laguna Seca #24 JTR Motorsports Engineering #24 JTR Motorsports Engineering #96 JTR Motorsports Engineering,"NC Martinsville Speedway Martinsville, Virginia October 26 NASCAR Whelen Modified Tour",,Aaron Jeansonne Aaron Jeansonne Jared Thomas,The 2024 MX-5 Miata specification deck outlines the production timing and lineup,"The 2024 MX-5 Miata specification deck outlines the production timing and lineup for the Soft Top and MX-5 RF models, with standard equipment and features detailed for each trim level: Sport, Club, and Grand Touring.",,
,,,"R7 Mid-Ohio Sports Car Course Lexington, Ohio June 7–9 TCR World Tour",R2 #24 JTR Motorsports Engineering #22 McCumbee McAleer Racing #24 JTR Motorsports Engineering,"^ ""Whelen Mazda MX-5 Cup to race at Martinsville Speedway in doubleheader with NASCAR Whelen Modified Tour"". NASCAR. July 17, 2024.",,Gresham Wagner Jared Thomas Connor Zilisch,The Mazda MX-5 Miata gets some updates for 2024 that make it even better at what,The Mazda MX-5 Miata gets some updates for 2024 that make it even better at what it does best: provide sports car attitude in a user-friendly package.,,
,,,IMSA VP Racing SportsCar Challenge,R1 Mid-Ohio #5 McCumbee McAleer Racing #96 JTR Motorsports Engineering #72 BSI Racing,,,Jared Thomas Connor Zilisch Nate Cicero,Product changes and options availability: Following publication of this brochure,"Product changes and options availability: Following publication of this brochure, certain changes in equipment, options, specifications, prices and other information may have occurred which would not be reflected in these pages.",,
,,,"R9 Canadian Tire Motorsports Park Toronto, Ontario, Canada July 12–14 IMSA SportsCar Championship",R1 Mosport #24 JTR Motorsports Engineering #5 McCumbee McAleer Racing #13 BSI Racing,,,Gresham Wagner Jared Thomas Jeremy Fletcher,2024 Mazda MX-5 Miata Configurations Select up to 3 trims below to compare some,2024 Mazda MX-5 Miata Configurations Select up to 3 trims below to compare some key specs and options for the 2024 Mazda MX-5 Miata.,,
,,,"R11 Virginia International Raceway Alton, Virginia August 23–25 IMSA SportsCar Championship",R2 #96 JTR Motorsports Engineering #72 BSI Racing #83 McCumbee McAleer Racing,,,Jared Thomas 6 14 6 4 1 4 2 26 2 8 4 2 3 5 50 3710,,,,
,,,"R13 Michelin Raceway Road Atlanta Braselton, Georgia October 9–11 IMSA SportsCar Championship",R2 #5 McCumbee McAleer Racing #96 JTR Motorsports Engineering #22 McCumbee McAleer Racing,,,Silver Second place,,,,
,,,Hendricks Motorsports 2 Jesse Love 2,JTR Motorsports Engineering 4 9 6 4 1 1 2 8 2 2 4 2 110 3800,,,Blue Non-points classification,,,,
,,,"JTR Motorsports Engineering 6 Cody Powell R 1–2, 4–6",,,,"Purple Retired, not classified (Ret)",,,,
,,,Advanced Autosports 25 Bryan Heitman 4,,,,Red Did not qualify (DNQ),,,,
,,,Saito Motorsport Group 19 Chuck Mactutus R 6,,,,Black Disqualified (DSQ),,,,
,,,R2 #96 JTR Motorsports Engineering #22 McCumbee McAleer Racing #83 McCumbee McAleer Racing,,,,White Did not start (DNS),,,,
,,,R1 Sebring #72 BSI Racing #22 McCumbee McAleer Racing #57 Saito Motorsport Group,,,,Each entrant receives championship points for its highest car finishing position in each race. The positions of subsequent finishing cars from the same entrant are not considered in the results and all other cars are elevated in the finishing positions accordingly.,,,,
,,,R1 Laguna Seca #24 JTR Motorsports Engineering #24 JTR Motorsports Engineering #96 JTR Motorsports Engineering,,,,,,,,
,,,R2 #24 JTR Motorsports Engineering #22 McCumbee McAleer Racing #24 JTR Motorsports Engineering,,,,,,,,
,,,R1 Mid-Ohio #5 McCumbee McAleer Racing #96 JTR Motorsports Engineering #72 BSI Racing,,,,,,,,
,,,R1 Mosport #24 JTR Motorsports Engineering #5 McCumbee McAleer Racing #13 BSI Racing,,,,,,,,
,,,R2 #96 JTR Motorsports Engineering #72 BSI Racing #83 McCumbee McAleer Racing,,,,,,,,
,,,R2 #5 McCumbee McAleer Racing #96 JTR Motorsports Engineering #22 McCumbee McAleer Racing,,,,,,,,
