Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2020,Hyundai,Ioniq,"Wheelbase 2,700 mm (106.3 in)[3]","Malaysia: Kulim, Kedah (Hyundai-Sime Darby Motors, hybrid only)",Transmission 6-speed DCT,Hybrid drivetrain Parallel,"The Ioniq is Hyundai's first automobile built from the ground up and specifically available as a hybrid or electric powered. It is related to the Kia Niro crossover utility vehicle and Hyundai Elantra, with which it shares a wheelbase and suspension components.[17]","The hybrid version competes with, and surpasses in fuel economy, the previous mi","The hybrid version competes with, and surpasses in fuel economy, the previous mileage leader in the Toyota Prius.[14] Hyundai expects the model with 15-inch wheels to obtain an EPA rated combined fuel economy between 57 mpg‑US (4.1 L/100 km; 68 mpg‑imp) and 58 mpg‑US (4.1 L/100 km; 70 mpg‑imp), just ahead of the 2016 Toyota Prius at 56 mpg‑US (4.2 L/100 km; 67 mpg‑imp).[23] The Ioniq is also available with a 17-inch alloy rim option.","The Ioniq is designed to be a vehicle that drives toward the future of semi-automated, fue","The Ioniq is designed to be a vehicle that drives toward the future of semi-automated, fuel-less transportation."
,,,"The Ioniq is Hyundai's first automobile built from the ground up and specifically available as a hybrid or electric powered. It is related to the Kia Niro crossover utility vehicle and Hyundai Elantra, with which it shares a wheelbase and suspension components.[17]","Ethiopia: Addis Ababa (Marathon Motors, electric only)[2]",Transmission 1-speed automatic,Drivetrain[edit],"^ Kuhudzai, Remeredzai Joseph (27 July 2020). ""1st Ethiopian-Assembled All-Electric Hyundai Ioniq Rolls Out Of Haile Gebrselassie's Marathon Motor Engineering Plant"". Archived from the original on 17 April 2022.",2020 Hyundai Ioniq Configurations Select up to 3 trims below to compare some key,2020 Hyundai Ioniq Configurations Select up to 3 trims below to compare some key specs and options for the 2020 Hyundai Ioniq.,"In addition, with the amount of standard driver aids at even the Blue level, Hyundai is wo","In addition, with the amount of standard driver aids at even the Blue level, Hyundai is working toward a zero-collision environment."
,,,,"Layout Front-engine or motor, front-wheel-drive",x2 electric automatic,Drivetrain and chassis[edit],,"In addition, with the amount of standard driver aids at even the Blue level, Hyu","In addition, with the amount of standard driver aids at even the Blue level, Hyundai is working toward a zero-collision environment.",,
,,,,Successor Hyundai Elantra Hybrid (CN7)[4] (South Korea and North America),"^ ""2019 Hyundai IONIQ (facelift 2019) 1.6 GDI (141 Hp) Plug-in Hybrid DCT"". Auto Data. n.d. Archived from the original on 14 October 2019.",x2 electric automatic,,"From start/stop city driving to long-distance trips, the IONIQ provides the perf","From start/stop city driving to long-distance trips, the IONIQ provides the perfect option for a variety of lifestyles.",,
,,,,Ioniq Hybrid[edit],,Hybrid drivetrain Plug-in hybrid,,"Enjoy a new lifestyle powered by the IONIQ Plug-in, the best of hybrid and elect","Enjoy a new lifestyle powered by the IONIQ Plug-in, the best of hybrid and electric cars in a single package.",,
,,,,Ioniq Hybrid,,,,Latest technology in the 2020 Hyundai Ioniq Electric: Compare all specifications,"Latest technology in the 2020 Hyundai Ioniq Electric: Compare all specifications and configurations of the 2020 Hyundai Ioniq Electric, special features and options, and check out specs and trims ...",,
,,,,Engine 1.6 L Kappa II GDI HEV I4,,,,,,,
,,,,Electric motor 32 kW (44 PS; 43 hp)[16],,,,,,,
,,,,Power output 77 kW (105 PS; 103 hp) (petrol engine)[16],,,,,,,
,,,,PS (104 kW; 139 hp) (combined),,,,,,,
,,,,Hybrid drivetrain Parallel,,,,,,,
,,,,Battery 1.56 kWh lithium-ion polymer battery[16],,,,,,,
,,,,"The Ioniq is Hyundai's first automobile built from the ground up and specifically available as a hybrid or electric powered. It is related to the Kia Niro crossover utility vehicle and Hyundai Elantra, with which it shares a wheelbase and suspension components.[17]",,,,,,,
,,,,L Kappa engine in an Ioniq Hybrid,,,,,,,
,,,,Ioniq Electric[edit],,,,,,,
