Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,Audi,RS 3,"Wheelbase 2,665 mm (104.9 in)","Engine Volkswagen EA888 1,984 cc (121.1 cu in) 330 hp (246 kW; 335 PS) I4 turbocharged front-mounted, FWD",Transmission Xtrac 6-speed Sequential,"Engine Volkswagen EA888 1,984 cc (121.1 cu in) 330 hp (246 kW; 335 PS) I4 turbocharged front-mounted, FWD",,"Unveiled in 2016, it is based on the Audi RS 3 sedan.[1] Although it is based on","Unveiled in 2016, it is based on the Audi RS 3 sedan.[1] Although it is based on RS 3 sedan, the RS 3 LMS performs at high rates on the racetrack with its almost completely standard engine that came off the production line at the world famous site in Hungary.[2] Since its debut in 2016, the Audi RS3 LMS has been one of the most successful race cars in the TCR championship, with 180 units built.","The 2024 Audi RS3 is the sassiest version of the brand's smallest sedan, with a 401-hp tur","The 2024 Audi RS3 is the sassiest version of the brand's smallest sedan, with a 401-hp turbo five-cylinder and a drift-capable all-wheel-drive system."
,,,Continental Tire SportsCar Challenge - TCR Class Britt Casey Jr.,,"^ Florea, Ciprian (10 February 2021). ""2021 Audi RS3 LMS"". TopSpeed. Retrieved 9 October 2025.",,,The engine is a 2.0-litre turbocharged inline-four engine.[5] Audi typically sel,"The engine is a 2.0-litre turbocharged inline-four engine.[5] Audi typically sells the RS 3 LMS with a sequential transmission, though a DSG transmission is provided as an option for endurance races.",,
,,,Sports Car Championship Canada - TCR Class Travis Hill,,"a b ""Cadspeed's new Audi makes history in Dubai"". Alton Herald. 26 January 2017. Retrieved 15 July 2025.",,,Standard equipment includes the features that come with this vehicle.,Standard equipment includes the features that come with this vehicle.,,
,,,Sports Car Championship Canada - TCR Class Jerimy Daniel,,,,,Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,Supercar Challenge - Supersport 1 Class Laurens de Wit,,,,,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,Sports Car Championship Canada - TCR Class Dean Baker,,,,,"May 6, 2024The optional Convenience package now features Homelink functionality","May 6, 2024The optional Convenience package now features Homelink functionality within the rearview mirror.",,
,,,Sports Car Championship Canada - TCR Class Richard Boake,,,,,Red stitching replaces green as part of the optional RS Design package.,Red stitching replaces green as part of the optional RS Design package.,,
,,,"^ Kilbey, Stephen (29 September 2016). ""Audi Launches RS 3 LMS TCR Challenger"". www.dailysportscar.com. Retrieved 15 July 2025.",,,,,Special high-bolster RS-specfiic front buckets are standard equipment.,Special high-bolster RS-specfiic front buckets are standard equipment.,,
,,,"^ ""Audi RS 3 LMS racer hints at upcoming sport sedan"". Motor Authority. 5 February 2021. Retrieved 15 July 2025.",,,,,"The $61,700 RS 3 adopts carbon atlas matte trim, while the optional RS design pa","The $61,700 RS 3 adopts carbon atlas matte trim, while the optional RS design package sees red contrast stitching replace the previous green color.",,
,,,"^ O’Connell, R. J. (29 December 2024). ""Zachary Vanier, Canada's Next Sports Car Star?"". www.dailysportscar.com. Retrieved 15 July 2025.",,,,,,,,
