Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,The updated EcoSport in its most basic Latin American market configuration received 5 stars for adult occupants and 3 stars for toddlers from Latin NCAP 1.0 in November 2013.[35],L EcoBlue (Panther) turbo I4,,,,See all available options with pricing for the 2024 Ford Ecosport.,See all available options with pricing for the 2024 Ford Ecosport.,,
,,,Ford Ecosport + 2 Airbags (from August 2013),L Duratorq TDCi (DLD-415) turbo I4,,,,What is equipment group 301A on a Ford Ranger?,What is equipment group 301A on a Ford Ranger?,,
,,,The EcoSport in its standard European market configuration received 4 stars from Euro NCAP in 2013.[37],"The three-cylinder engine design causes inherent vibrations, which are countered by a deliberately unbalanced flywheel, which has less friction than balance shafts.",,,,"There is the 301A package which comes with rear parking sensors, a leather-wrapp","There is the 301A package which comes with rear parking sensors, a leather-wrapped steering wheel, a 110-volt power outlet, an auto-dimming rearview mirror, and your choice of a Sport, Chrome, or Black exterior appearance package.",,
,,,Ford EcoSport all variants (2013)[38],"^ ""All-New, Fuel-Efficient 1.0 litre Ford EcoBoost Engine for India"". Ford press release. 4 January 2012. Retrieved 7 January 2012.",,,,What is included in Ford Edge Equipment Group 301A?,What is included in Ford Edge Equipment Group 301A?,,
,,,Ford EcoSport all variants (2013)[39],"^ ""Ford strengthens further its electric vehicle product range and commercial vehicle growth capability in Craiova, Romania"". ford.com. Retrieved 14 March 2022.",,,,A Ford VIN build sheet provides a detailed record of the car's original specific,"A Ford VIN build sheet provides a detailed record of the car's original specifications, including the engine, transmission, color, factory-installed features, options, packages, MSRP, warranty, and fuel economy.",,
,,,Ford EcoSport (facelift),,,,,"With its modern design and a range of powertrain options, the Mondeo is well-sui","With its modern design and a range of powertrain options, the Mondeo is well-suited for both daily commutes and long-distance travel.",,
,,,"The EcoSport was discontinued in the US and India in mid-2022, due to decreased sales and Ford ending manufacturing in India.[44] In the US market, the new entry-level model will be the Ford Maverick pickup truck. The EcoSport remained on sale in the Mexican market until 2022.",,,,,,,,
,,,"Ford discontinued production of the Ecosport at the Craiova factory in Romania at the end of 2022,[47] but sales will continue from accumulated stock in Europe until the end of 2023.",,,,,,,,
,,,"^ ""2018 Ford EcoSport Quick Drive | Consumer Reports"". YouTube. 14 May 2018. Retrieved 8 June 2025.",,,,,,,,
,,,"^ ""Ecosport: SUV Ford made in Romania"". Auto Bild. 7 May 2018. Retrieved 27 August 2018.",,,,,,,,
