Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2021,Genesis,G90,"Wheelbase 3,160 mm (124.4 in)[7]","Front-engine, rear-wheel-drive",Transmission 8-speed A8LR1/A8TR1 automatic,The G90L is a long wheelbase version of the G90.[20] It was initially sold in Korea as the EQ900L and later renamed to the G90L after the 2018 exterior update. The G90L is available only as a V8 5.0L AWD (HTRAC).,Predecessor Hyundai Equus,All-wheel drive is standard on the long-wheelbase model.,All-wheel drive is standard on the long-wheelbase model.,,
,,,The G90L is a long wheelbase version of the G90.[20] It was initially sold in Korea as the EQ900L and later renamed to the G90L after the 2018 exterior update. The G90L is available only as a V8 5.0L AWD (HTRAC).,"Front-engine, all-wheel-drive","Acoustic performance has been improved via a system marketed as Active Noise Control that removes noise, and fuel efficiency has been improved by 2-3 % with a control device that automatically neutralizes the transmission when coasting without pressing the accelerator pedal.[19]","Lambda II T-GDi 2015–2021 3,342 cc (203.9 cu in) V6 (G6DP) 272 kW; 365 hp (370 PS) at 6,000 rpm 52.4 kg⋅m (514 N⋅m; 379 lbf⋅ft) at 1,300–4,500 rpm 6.2s (RWD) 240 km/h (149 mph)",,"^ ""2022 Genesis G90 Debuts As Stunning Sedan With Optional Long Wheelbase"".","^ ""2022 Genesis G90 Debuts As Stunning Sedan With Optional Long Wheelbase"".",,
,,,"kW; 419 hp (425 PS) at 6,000 rpm (Premium) 51.4 kg⋅m (504 N⋅m; 372 lbf⋅ft) at 5,000 rpm (Regular)",Engine,(Official) Top Speed,"Lambda II GDi 3,778 cc (230.5 cu in) V6 (G6DN) 232 kW; 311 hp (315 PS) at 6,000 rpm 40.5 kg⋅m (397 N⋅m; 293 lbf⋅ft) at 5,000 rpm 6.9s (RWD)",,"Official website show vte Genesis show vte Genesis, a division of Hyundai Moto","Official website show vte Genesis show vte Genesis, a division of Hyundai Motor Group, automobile timeline, 2000s–present",,
,,,"kg⋅m (520 N⋅m; 383 lbf⋅ft) at 5,000 rpm (Premium) 5.7s (RWD)",L Lambda II T-GDI V6,Transmission 8-speed A8TR1 automatic,"kg⋅m (520 N⋅m; 383 lbf⋅ft) at 5,000 rpm (Premium) 5.7s (RWD)",,,,,
,,,"Wheelbase 3,180 mm (125.2 in)",L Lambda II GDI V6,Model Years Type Transmission Power/rpm Torque/rpm 0–100 km/h,,,,,,
,,,Long Wheelbase (LWB)[edit],L Tau GDI V8,"Smartstream G3.5 T-GDi 2021–present 3,470 cc (212 cu in) V6 8-speed automatic 279 kW; 375 hp (380 PS) at 5,800 rpm 54 kg⋅m (530 N⋅m; 391 lbf⋅ft) at 1,300–4,500 rpm",,,,,,
,,,"The second-generation G90 is available in a long wheelbase, which gains an additional 190 mm (7.5 in) over the standard car.[28] It is equipped with a gasoline 3.5 turbo engine that is the first Genesis model to feature a 48 V electric supercharger, e-S/C.[23]",The G90L is a long wheelbase version of the G90.[20] It was initially sold in Korea as the EQ900L and later renamed to the G90L after the 2018 exterior update. The G90L is available only as a V8 5.0L AWD (HTRAC).,,,,,,,
,,,"^ ""Avtotor has started the production of the Genesis G90 premium sedan"". RusAutoNews.Com. 1 November 2016. Archived from the original on 12 December 2016. Retrieved 24 May 2018.",Gasoline engines hide,,,,,,,
,,,"^ ""2022 Genesis G90 Debuts As Stunning Sedan With Optional Long Wheelbase"". Motor1.com. Retrieved 6 December 2021.","Lambda II T-GDi 2015–2021 3,342 cc (203.9 cu in) V6 (G6DP) 272 kW; 365 hp (370 PS) at 6,000 rpm 52.4 kg⋅m (514 N⋅m; 379 lbf⋅ft) at 1,300–4,500 rpm 6.2s (RWD) 240 km/h (149 mph)",,,,,,,
,,,,"Lambda II GDi 3,778 cc (230.5 cu in) V6 (G6DN) 232 kW; 311 hp (315 PS) at 6,000 rpm 40.5 kg⋅m (397 N⋅m; 293 lbf⋅ft) at 5,000 rpm 6.9s (RWD)",,,,,,,
,,,,"Tau GDi 5,038 cc (307.4 cu in) V8 (G8BE) 304 kW; 407 hp (413 PS) at 6,000 rpm (Regular)",,,,,,,
,,,,"kW; 419 hp (425 PS) at 6,000 rpm (Premium) 51.4 kg⋅m (504 N⋅m; 372 lbf⋅ft) at 5,000 rpm (Regular)",,,,,,,
,,,,L Smartstream G3.5 T-GDi V6,,,,,,,
,,,,L Smartstream G3.5 T-GDi e-S/C V6,,,,,,,
,,,,"The second-generation G90 is available in a long wheelbase, which gains an additional 190 mm (7.5 in) over the standard car.[28] It is equipped with a gasoline 3.5 turbo engine that is the first Genesis model to feature a 48 V electric supercharger, e-S/C.[23]",,,,,,,
