Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2023,Chrysler,Pacifica,"Wheelbase 121.6 in (3,089 mm)","Front-engine, front-wheel drive",Transmission 9-speed 948TE automatic,"Front-engine, front-wheel drive",Predecessor Chrysler Town & Country/Dodge Caravan (RT),"For the 2020 model year, Chrysler repackaged the lower-trim versions of the Paci","For the 2020 model year, Chrysler repackaged the lower-trim versions of the Pacifica as a revived Chrysler Voyager, largely to expand fleet sales of the model line;[8] following the retirement of the Dodge Grand Caravan, the Chrysler Voyager was introduced in Canada for 2021 as the Chrysler Grand Caravan (moving the nameplate from Dodge to Chrysler after 36 years).",,
,,,"The starting price of the 2017 Pacifica was US$28,595.[17] This was US$1,400 less than the starting price of the 2016 Town & Country. The base model plug-in hybrid, called ""Premium"", started at US$41,995 and the high-end ""Platinum"" model started at US$44,995.","Front-engine, all-wheel drive",e-CVT[7],"Front-engine, all-wheel drive",Pacifica Hybrid: Top Consumer Rated Van/Minivans of 2020 by Kelly Blue Book [53],"Marchionne has been against ""duplicate[d] investments"" in product development—a","Marchionne has been against ""duplicate[d] investments"" in product development—a strategy reflected by his reduction of badge-engineering between FCA US's domestic marques.[11][12][13] On November 3, 2015, FCA filed to have its trademark registration on the Pacifica brand renewed; FCA's Head of Passenger Car Brands Timothy Kuniskis denied that this was related to any new products and that it was standard industry practice to continue renewing its trademarks because ""you don't want to lose names.",,
,,,"The Voyager nameplate was discontinued for the 2027 model year, with the Pacifica LX trim level replacing it in the lineup.[29]",Engine,,Hybrid drivetrain PHEV (Pacifica Hybrid),"^ ""As Chrysler redoes the minivan, a look back"". bsccomment.com. Archived from the original on March 12, 2016. Retrieved January 17, 2016.",It is the first Fiat Chrysler Automobiles vehicle to feature the new Android-bas,"It is the first Fiat Chrysler Automobiles vehicle to feature the new Android-based Uconnect 5 infotainment system with a standard 10.1-inch high-resolution touchscreen display and wireless Apple CarPlay and Android Auto smartphone integration, as well as Amazon Alexa capabilities, as well as SiriusXM Satellite Radio and high-speed data connectivity.",,
,,,"A new Pinnacle trim level adds ""Pinnacle"" badging on the front doors, unique leather seat trim, quilted leather pillows for the second-row seats, and unique exterior styling cues.[31]",L Pentastar V6 (gasoline),,AWD version[edit],"^ ""Top Consumer Rated Van/Minivans of 2020"". Kelly Blue Book (KBB). Retrieved January 17, 2021.","USB-C high-speed data and charging ports are standard equipment, and TomTom-base","USB-C high-speed data and charging ports are standard equipment, and TomTom-based GPS navigation is optional.",,
,,,"The 2017 Pacifica was tested by the Insurance Institute for Highway Safety (IIHS), and its top trim received a Top Safety Pick+ award:",Electric motor 2x electric motors (SiEVT main motor & motor generator; PHEV) (2017-2026),,Chrysler Pacifica AWD 2020 Gasoline,"^ ""'Incredibles 2' Marketing Tie-Ins Are Just Incredible, Too"". Mediapost Publications. Retrieved June 1, 2018.","A new Pinnacle trim level adds ""Pinnacle"" badging on the front doors, unique lea","A new Pinnacle trim level adds ""Pinnacle"" badging on the front doors, unique leather seat trim, quilted leather pillows for the second-row seats, and unique exterior styling cues.[31] 2021 Chrysler Pacifica Touring-L 2021 Chrysler Pacifica Touring-L 2027 facelift[edit] The second facelift of the Pacifica was unveiled on Chrysler's Facebook page on February 25, 2026.",,
,,,varies by trim/option,Hybrid drivetrain PHEV (Pacifica Hybrid),,Chrysler Pacifica FWD 2017 Gasoline,,"It features a new front end with a LED light bar, a new Chrysler logo taken from","It features a new front end with a LED light bar, a new Chrysler logo taken from the Airflow concept, and upside-down L-shaped headlights.[32] It retains the 3.6-liter Pentastar V6, and keeps its optional AWD, alongside the Stow'n Go seating.",,
,,,"^ Alaniz, Anthony (September 4, 2020). ""2021 Chrysler Pacifica Debuts Facelift, Pinnacle Trim, And AWD Option"". Motor1.com. Retrieved June 16, 2022.",Battery 16 kWh lithium-ion,,NHTSA 2017 Chrysler Pacifica VAN FWD:[41],,Chrysler expected the plug-in hybrid model to achieve a fuel economy of at least,"Chrysler expected the plug-in hybrid model to achieve a fuel economy of at least 80 miles per gallon equivalent,[10][18][36] and on December 1, 2016, the EPA announced the minivan achieved 84 miles per gallon gasoline equivalent.[34] Fuel economy[edit] The Pacifica Hybrid operating in hybrid mode had the highest fuel economy of any minivan available in the North American market until the introduction of the 2021 standard-hybrid fourth-generation Toyota Sienna.[37][38][39] The following table",,
,,,,Electric range 33 mi (53 km) (EPA),,"^ Hoffman, Connor (June 5, 2020). ""2020 Chrysler Pacifica Now Available with AWD"". Car and Driver. Retrieved June 7, 2020.",,"""2021 Chrysler Pacifica Debuts Facelift, Pinnacle Trim, And AWD Option"".","""2021 Chrysler Pacifica Debuts Facelift, Pinnacle Trim, And AWD Option"".",,
,,,,",987 lb (2,262 kg) (hybrid)",,"^ Alaniz, Anthony (September 4, 2020). ""2021 Chrysler Pacifica Debuts Facelift, Pinnacle Trim, And AWD Option"". Motor1.com. Retrieved June 16, 2022.",,,,,
,,,,"The starting price of the 2017 Pacifica was US$28,595.[17] This was US$1,400 less than the starting price of the 2016 Town & Country. The base model plug-in hybrid, called ""Premium"", started at US$41,995 and the high-end ""Platinum"" model started at US$44,995.",,"^ ""2021 Chrysler Pacifica AWD | Chrysler Minivan"". chrysler.com.",,,,,
,,,,Plug-in hybrid[edit],,"a b ""Compare Side-by-Side – 2017 Chrysler Pacifica, 2017 Chrysler Pacifica Hybrid and 2020 Chrysler Pacifica AWD"". Fueleconomy.gov. Retrieved February 21, 2021.",,,,,
,,,,The plug-in hybrid was announced to have been discontinued in January 2026. A very short run of 2026 model-year Pacifica plug-in hybrids were produced before the cancellation.[21][22],,"^ ""2017 Chrysler Pacifica VAN FWD"". Safercar.gov. Retrieved November 4, 2016.",,,,,
,,,,Pacifica Hybrid,,,,,,,
,,,,Charging port of the 2021 Chrysler Pacifica Hybrid,,,,,,,
,,,,"The Pacifica uses a new revision of the 3.6 L Pentastar V6 engine, and is produced with two powertrains: gasoline-only and plug-in hybrid, the latter marketed as Pacifica Hybrid.",,,,,,,
