Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
2025,Polestar,Polestar 3,"Wheelbase 2,985 mm (117.5 in)[2]",Electric motor 2× Permanent Magnet Synchronous motors,"Both models have two permanent-magnet synchronous motors, with one at each axle. The rear axle features true torque vectoring and improved economy using a rear motor disconnect clutch. Both models use a single-speed transmission, and a 111 kWh battery.","BEV Dual Motor, Long Range 2 610 km (379 mi)WLTP 360 kW (483 hp; 489 PS) 840 N⋅m (85.7 kg⋅m; 620 lb⋅ft) 2x PMSM 111 kWh, 400 V nickel manganese cobalt 210 km/h (130 mph) 5.0 s 1-speed direct-drive AWD","^ ""New Polestar 3 prices and full specs uncovered"". Automotive Daily. 21 September 2022.",Both trims run on the same battery.[15] Rear view Interior Equipment[edit] 2,"Both trims run on the same battery.[15] Rear view Interior Equipment[edit] 20 to 22-inch wheels, Android Automotive, which is seen in the Polestar 4 and the 2 comes standard.",,
,,,"The vehicle is the flagship for the brand, positioned above the 4 compact SUV, and is based on Volvo's similarly sized EX90 crossover.[10]",hp (365 kW),Type Model Amount of motors Range Power Torque Electric motor Battery Top speed 0–100 km/h (0–62 mph) Transmission Layout Cal. years,,,"A 14.5-inch central touchscreen, a central computer from Nvidia, 3-zone climate","A 14.5-inch central touchscreen, a central computer from Nvidia, 3-zone climate control air conditioning with the CleanZone system, heated steering wheel, and USB-C charging (2 front, 2 rear) all come standard on the 3.[16] Powertrain[edit] The 3 has a choice of two models: the Dual Motor, and the Dual Motor Performance Pack.",,
,,,"Despite being similarly sized to the EX90 third-row vehicle, the 3 is exclusively a 5-seater. Trim levels include the 'Long Range' and the 'Performance Pack', similar trims to the EX90. Both trims run on the same battery.[15]",hp (386 kW) (with Performance Pack),"BEV Dual Motor, Long Range 2 610 km (379 mi)WLTP 360 kW (483 hp; 489 PS) 840 N⋅m (85.7 kg⋅m; 620 lb⋅ft) 2x PMSM 111 kWh, 400 V nickel manganese cobalt 210 km/h (130 mph) 5.0 s 1-speed direct-drive AWD",,,,,,
,,,"Both models have two permanent-magnet synchronous motors, with one at each axle. The rear axle features true torque vectoring and improved economy using a rear motor disconnect clutch. Both models use a single-speed transmission, and a 111 kWh battery.",Battery 111 kWh (400 MJ)[3],,,,,,,
,,,,"Both models have two permanent-magnet synchronous motors, with one at each axle. The rear axle features true torque vectoring and improved economy using a rear motor disconnect clutch. Both models use a single-speed transmission, and a 111 kWh battery.",,,,,,,
,,,,Type Model Amount of motors Range Power Torque Electric motor Battery Top speed 0–100 km/h (0–62 mph) Transmission Layout Cal. years,,,,,,,
,,,,"BEV Dual Motor, Long Range 2 610 km (379 mi)WLTP 360 kW (483 hp; 489 PS) 840 N⋅m (85.7 kg⋅m; 620 lb⋅ft) 2x PMSM 111 kWh, 400 V nickel manganese cobalt 210 km/h (130 mph) 5.0 s 1-speed direct-drive AWD",,,,,,,
,,,,"BEV Dual Motor, Long Range (Performance Pack) 560 km (348 mi)WLTP 380 kW (510 hp; 517 PS) 910 N⋅m (92.8 kg⋅m; 671 lb⋅ft) 2x PMSM 111 kWh, 400 V nickel manganese cobalt 210 km/h (130 mph) 4.7 s",,,,,,,
,,,,"a b c d Chilton, 1 Chris (12 October 2022). ""2024 Polestar 3 Is An Electric Luxury SUV Priced From $84k With Up To 510 HP And A 379-Mile Range"". Carscoops. Archived from the original on 12 October 2022. Retrieved 13 October 2022.",,,,,,,
,,,,"a b c d Golson, Daniel (12 October 2022). ""2023 Polestar 3 Electric SUV Debuts with Groundbreaking Tech, Fabulous Style"". CNET. Archived from the original on 12 October 2022. Retrieved 13 October 2022.",,,,,,,
,,,,"^ Pappas, Thanos (28 September 2022). ""Polestar 3 Electric SUV Will Debut On October 12 With Up To 510 HP"". Carscoops. Archived from the original on 28 September 2022. Retrieved 28 September 2022.",,,,,,,
,,,,"^ Gauthier, Micheal (30 June 2021). ""Volvo Hints at Next Electric XC90 SUV With New Recharge Concept"". Carscoops. Archived from the original on 2 July 2021. Retrieved 28 September 2022.",,,,,,,
