Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2018,bentley,continental,[Brochure Summary],,,,,,,,,,,,,,,,Bang & Olufsen audio | Leather-trimmed; Nappa seating,[Brochure] Bang & Olufsen audio | Leather-trimmed; Nappa seating | [Backfilled from 2020]
