Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2006,Ford,Taurus,Taurus,3.0L V6,3.0L V6 Twin Turbo,Twin Turbocharged,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,6,3.0,18,25,20,,,,,
2006,Ford,Taurus,Taurus,FFV 3.0L V6 (FLEX-FUEL),3.0L V6 Twin Turbo,Twin Turbocharged,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline / E85,Large Cars,6,3.0,17,25,20,,,,,
