Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2005,Ford,Escape,[Brochure Summary],,,,,,,,,,,,,,,,premium cloth; leather-trimmed; Premium Cloth seating; premium cloth; leather-trimmed; Premium Cloth seating,[Brochure] premium cloth; leather-trimmed; Premium Cloth seating | [Brochure] premium cloth; leather-trimmed; Premium Cloth seating
