Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2005,Ford,Mustang,[Brochure Summary],,,,,,,,,,,,,,,,Leather-trimmed; leather-trimmed; Leather-Trimmed seating; Leather-trimmed; leather-trimmed; Leather-Trimmed seating,[Brochure] Leather-trimmed; leather-trimmed; Leather-Trimmed seating | [Brochure] Leather-trimmed; leather-trimmed; Leather-Trimmed seating
